student_id,department,gender,admission_year,entrance_score_band,attendance_percentage,internal_marks,assignment_marks,quiz_marks,lab_marks,final_marks,login_count,content_views,assignment_submission_rate,average_session_minutes,gpa,cgpa,backlogs,academic_status,student_risk
STU00602,ECE,M,2021,LOW,65.26,39.20333333333333,14.686666666666667,9.056666666666667,14.246666666666668,42.61,14.333333333333334,60.333333333333336,23.296666666666667,14.196666666666665,5.8,5.23,0,AVERAGE,MEDIUM_RISK
STU00603,IT,F,2022,HIGH,77.99,50.0,25.0,14.120000000000001,24.8375,52.7325,32.75,78.75,40.7025,20.2575,7.42,7.14,0,GOOD,LOW_RISK
STU00604,IT,F,2024,HIGH,80.49249999999999,50.0,24.6875,15.0,23.8375,69.535,35.75,94.5,57.6525,24.8425,7.23,8.45,0,GOOD,LOW_RISK
STU00605,CIVIL,M,2021,LOW,71.61333333333333,46.336666666666666,21.286666666666665,15.0,19.150000000000002,53.583333333333336,22.666666666666668,83.66666666666667,38.14333333333334,13.733333333333334,6.76,6.86,0,AVERAGE,MEDIUM_RISK
STU00606,CSE,M,2024,HIGH,70.94333333333333,48.583333333333336,16.88,13.963333333333333,21.673333333333332,49.18333333333334,17.0,58.0,38.31666666666667,16.756666666666668,6.69,6.95,0,AVERAGE,MEDIUM_RISK
STU00607,ECE,M,2021,HIGH,67.66333333333334,43.19,22.036666666666665,13.443333333333333,22.05333333333333,49.123333333333335,21.666666666666668,60.0,36.8,11.963333333333333,6.08,6.36,0,AVERAGE,MEDIUM_RISK
STU00608,EEE,M,2022,MEDIUM,71.28166666666667,46.785,18.91,12.713333333333333,22.30333333333333,58.86000000000001,14.5,59.166666666666664,38.943333333333335,21.973333333333333,5.81,7.21,0,AVERAGE,MEDIUM_RISK
STU00609,CSE,M,2024,MEDIUM,65.43833333333333,28.825,16.830000000000002,10.876666666666667,14.883333333333333,38.13,19.333333333333332,22.333333333333332,23.08,9.036666666666667,3.41,4.54,1,AT_RISK,HIGH_RISK
STU00610,IT,F,2024,LOW,73.05,50.0,24.244999999999997,15.0,18.555,69.67,32.0,49.5,37.165,11.835,8.41,7.74,0,GOOD,LOW_RISK
STU00611,CSE,F,2024,HIGH,80.41666666666667,45.873333333333335,18.746666666666666,12.696666666666667,20.506666666666664,46.75333333333333,19.0,59.0,25.046666666666667,10.813333333333333,6.9,6.71,0,AVERAGE,MEDIUM_RISK
STU00612,CSE,M,2021,LOW,62.88,27.98,12.056666666666667,4.833333333333333,9.09,28.916666666666668,4.0,1.6666666666666667,9.433333333333334,7.626666666666668,3.15,4.11,2,AT_RISK,HIGH_RISK
STU00613,MECH,F,2024,MEDIUM,74.8725,49.894999999999996,22.64,14.2525,23.775,67.5,34.75,79.25,51.167500000000004,19.6225,9.28,8.17,0,EXCELLENT,LOW_RISK
STU00614,CSE,F,2022,MEDIUM,71.55,46.956,24.494,13.718,25.0,59.8,26.6,61.8,56.267999999999994,19.092,7.65,7.31,0,GOOD,LOW_RISK
STU00615,CSE,F,2024,LOW,73.70599999999999,43.05800000000001,20.986,13.324000000000002,22.894,64.436,24.8,48.0,45.864,21.446,7.27,7.36,0,GOOD,LOW_RISK
STU00616,MECH,F,2023,MEDIUM,79.17500000000001,47.6,25.0,10.97,18.855,49.480000000000004,17.5,63.0,45.775,25.39,7.13,7.32,0,GOOD,LOW_RISK
STU00617,MECH,F,2023,LOW,74.345,45.21,25.0,13.42,17.985,44.91,19.0,95.5,34.605,10.875,6.37,5.97,0,AVERAGE,MEDIUM_RISK
STU00618,ECE,M,2023,MEDIUM,69.025,35.0125,17.9025,12.5325,19.7525,43.7725,10.0,19.75,13.55,7.095,6.22,5.38,0,AVERAGE,MEDIUM_RISK
STU00619,IT,F,2021,MEDIUM,84.25999999999999,47.6,25.0,13.495000000000001,25.0,66.065,33.5,134.0,82.66,16.225,9.47,8.48,0,EXCELLENT,LOW_RISK
STU00620,EEE,F,2024,MEDIUM,68.4425,41.72,19.1375,11.79,21.8075,49.175,23.75,32.0,34.375,10.9825,6.53,6.46,0,AVERAGE,MEDIUM_RISK
STU00621,CSE,M,2023,MEDIUM,76.93333333333334,43.39333333333334,20.823333333333334,10.606666666666667,18.736666666666668,42.053333333333335,22.0,51.0,41.276666666666664,4.010000000000001,5.69,5.63,0,AVERAGE,MEDIUM_RISK
STU00622,ECE,M,2022,HIGH,94.548,50.0,24.546,14.963999999999999,24.884,68.83,48.4,104.0,77.946,31.160000000000004,8.82,8.2,0,EXCELLENT,LOW_RISK
STU00623,CSE,F,2023,HIGH,87.9125,50.0,24.884999999999998,12.807500000000001,25.0,70.74,37.25,119.5,83.0375,26.9425,8.29,8.25,0,GOOD,LOW_RISK
STU00624,IT,F,2024,HIGH,81.06,50.0,22.356666666666666,13.796666666666667,19.563333333333333,74.02666666666667,37.666666666666664,96.33333333333333,52.163333333333334,19.62,9.07,8.59,0,EXCELLENT,LOW_RISK
STU00625,MECH,M,2024,MEDIUM,77.9075,50.0,24.73,14.895,25.0,70.21,47.75,116.0,61.7475,25.064999999999998,8.16,7.92,0,GOOD,LOW_RISK
STU00626,IT,F,2023,HIGH,70.87,50.0,21.046666666666667,15.0,24.583333333333332,49.946666666666665,40.0,76.33333333333333,55.19333333333333,27.650000000000002,6.68,6.64,0,AVERAGE,MEDIUM_RISK
STU00627,EEE,F,2021,HIGH,77.36800000000001,46.398,21.468,14.504,22.404,53.19,23.0,66.0,52.0,20.078,6.81,7.0,0,AVERAGE,MEDIUM_RISK
STU00628,IT,M,2022,LOW,63.82000000000001,33.638,20.468,7.5760000000000005,19.252,31.330000000000002,11.6,27.2,23.814,8.110000000000001,5.71,4.34,0,AVERAGE,MEDIUM_RISK
STU00629,MECH,M,2024,HIGH,88.556,50.0,25.0,14.357999999999999,25.0,77.196,46.6,150.8,86.112,29.881999999999998,8.76,8.33,0,EXCELLENT,LOW_RISK
STU00630,CIVIL,M,2022,HIGH,84.96833333333333,48.345,25.0,15.0,25.0,69.39833333333333,55.166666666666664,118.16666666666667,89.11666666666667,36.75666666666667,8.29,8.19,0,GOOD,LOW_RISK
STU00631,ECE,M,2023,MEDIUM,68.86,39.707499999999996,20.7575,11.094999999999999,22.7925,46.0475,16.5,51.5,32.037499999999994,9.07,5.75,6.19,0,AVERAGE,MEDIUM_RISK
STU00632,CIVIL,F,2024,MEDIUM,71.465,43.76666666666667,21.046666666666667,10.275,16.94333333333333,38.65,10.166666666666666,48.0,23.116666666666664,8.113333333333333,6.99,6.0,0,AVERAGE,MEDIUM_RISK
STU00633,MECH,F,2024,HIGH,78.04,50.0,23.59,13.719999999999999,25.0,61.9,40.666666666666664,100.0,56.79,18.7,7.62,7.76,0,GOOD,LOW_RISK
STU00634,IT,F,2023,LOW,76.76666666666667,48.75,24.198333333333334,13.286666666666667,23.515,65.20166666666667,24.5,81.0,46.41166666666666,26.141666666666666,8.72,7.66,0,EXCELLENT,LOW_RISK
STU00635,MECH,M,2023,MEDIUM,80.215,50.0,23.4025,14.5075,24.4175,64.545,43.5,100.75,61.0975,26.159999999999997,8.2,7.66,0,GOOD,LOW_RISK
STU00636,EEE,F,2023,HIGH,65.82666666666667,33.059999999999995,19.563333333333333,8.82,19.626666666666665,35.6,20.333333333333332,25.333333333333332,25.563333333333333,11.793333333333331,7.22,4.86,0,GOOD,LOW_RISK
STU00637,CSE,M,2024,MEDIUM,82.64,50.0,25.0,15.0,25.0,73.47666666666667,46.0,89.66666666666667,73.92666666666666,32.53,7.33,8.38,0,GOOD,LOW_RISK
STU00638,EEE,M,2024,MEDIUM,80.49000000000001,50.0,25.0,14.344999999999999,25.0,54.685,44.0,119.0,69.61,29.965,7.48,7.21,0,GOOD,LOW_RISK
STU00639,CIVIL,F,2021,LOW,67.798,35.21,16.768,13.113999999999999,16.482,45.406,8.6,28.4,20.241999999999997,13.734,4.39,5.63,0,AT_RISK,HIGH_RISK
STU00640,MECH,M,2022,LOW,74.2225,39.8525,20.815,12.11,16.875,43.045,22.25,52.25,34.9425,18.0,6.51,5.92,0,AVERAGE,MEDIUM_RISK
STU00641,EEE,F,2023,MEDIUM,74.1375,45.1175,20.9425,10.18,21.495,43.932500000000005,31.75,63.25,41.195,12.38,6.74,6.33,0,AVERAGE,MEDIUM_RISK
STU00642,MECH,M,2021,HIGH,86.40166666666666,49.49166666666667,23.709999999999997,13.013333333333334,23.608333333333334,60.57,38.5,79.5,58.93833333333333,23.516666666666666,7.01,7.64,0,GOOD,LOW_RISK
STU00643,EEE,M,2023,HIGH,71.205,44.682500000000005,20.405,12.4075,19.5375,45.0375,21.25,32.75,33.8425,17.3625,6.58,6.11,0,AVERAGE,MEDIUM_RISK
STU00644,EEE,M,2023,MEDIUM,90.14500000000001,50.0,25.0,15.0,25.0,80.03,66.5,147.5,90.305,44.43,9.89,8.84,0,EXCELLENT,LOW_RISK
STU00645,CIVIL,F,2021,HIGH,84.312,46.376,24.984,14.494,24.09,58.3,38.8,103.0,63.779999999999994,23.502,7.95,7.36,0,GOOD,LOW_RISK
STU00646,CIVIL,M,2022,HIGH,87.29666666666667,50.0,25.0,14.203333333333333,25.0,73.91333333333334,44.0,114.0,77.21333333333332,23.213333333333335,7.33,8.43,0,GOOD,LOW_RISK
STU00647,IT,F,2023,HIGH,74.07000000000001,37.0,16.074,13.756,22.041999999999998,42.733999999999995,25.8,62.0,38.27,13.410000000000002,5.95,5.67,0,AVERAGE,MEDIUM_RISK
STU00648,ECE,M,2022,MEDIUM,85.23333333333333,48.91166666666667,24.810000000000002,14.964999999999998,24.643333333333334,57.46,32.0,86.5,69.27833333333332,25.61,7.28,7.47,0,GOOD,LOW_RISK
STU00649,ECE,F,2023,HIGH,62.85,33.196666666666665,18.86,6.113333333333333,14.36,34.18333333333333,6.333333333333333,8.0,15.44,2.0,6.22,4.78,0,AVERAGE,MEDIUM_RISK
STU00650,MECH,M,2021,MEDIUM,69.85,38.435,21.485,12.73,19.375,54.125,20.5,56.5,32.47,17.330000000000002,6.75,6.1,0,AVERAGE,MEDIUM_RISK
STU00651,IT,M,2022,HIGH,99.265,50.0,25.0,15.0,23.215,59.005,56.5,101.0,67.42,30.369999999999997,6.22,7.15,0,AVERAGE,MEDIUM_RISK
STU00652,EEE,F,2024,MEDIUM,82.585,50.0,24.535,14.567499999999999,23.7625,67.0425,33.0,93.0,55.78,22.205000000000002,7.61,7.29,0,GOOD,LOW_RISK
STU00653,CSE,M,2022,HIGH,75.835,50.0,23.439999999999998,13.855,25.0,53.230000000000004,14.0,29.0,38.66,28.42,7.66,7.45,0,GOOD,LOW_RISK
STU00654,CSE,M,2021,LOW,89.24,50.0,23.745,15.0,25.0,77.22666666666667,53.666666666666664,124.16666666666667,91.305,36.72666666666667,8.01,8.65,0,GOOD,LOW_RISK
STU00655,MECH,F,2022,MEDIUM,73.89,42.9075,22.145,10.4325,24.0225,43.065,31.5,54.5,28.192500000000003,7.7725,5.93,5.77,0,AVERAGE,MEDIUM_RISK
STU00656,ECE,F,2021,MEDIUM,84.7775,50.0,25.0,15.0,25.0,86.1325,50.0,161.25,84.325,29.8825,8.55,9.25,0,EXCELLENT,LOW_RISK
STU00657,CIVIL,F,2022,MEDIUM,94.50800000000001,50.0,25.0,15.0,25.0,84.42999999999999,59.6,142.0,96.464,35.092,10.0,9.11,0,EXCELLENT,LOW_RISK
STU00658,ECE,M,2024,HIGH,89.255,48.7525,24.6475,13.855,23.1875,62.332499999999996,22.25,79.0,66.3,21.0025,8.43,8.02,0,GOOD,LOW_RISK
STU00659,ECE,M,2021,LOW,67.0625,37.65,20.794999999999998,13.9575,22.805,50.68,18.25,51.75,42.96,12.087499999999999,6.12,5.87,0,AVERAGE,MEDIUM_RISK
STU00660,EEE,F,2021,LOW,79.39500000000001,44.015,24.47,14.0425,21.990000000000002,57.894999999999996,38.0,86.75,63.045,20.24,7.3,6.73,0,GOOD,LOW_RISK
STU00661,IT,M,2021,HIGH,88.422,49.432,23.246000000000002,14.934000000000001,24.304,73.106,49.2,112.8,78.284,29.934000000000005,8.26,8.15,0,GOOD,LOW_RISK
STU00662,CSE,M,2021,MEDIUM,70.90833333333333,46.93666666666667,24.208333333333332,13.681666666666667,24.256666666666664,53.94166666666666,17.5,76.0,38.98,15.238333333333335,7.66,7.09,0,GOOD,LOW_RISK
STU00663,CIVIL,F,2022,LOW,78.008,47.5,24.32,12.014,23.708,66.512,33.2,72.8,52.18399999999999,23.774,7.5,7.45,0,GOOD,LOW_RISK
STU00664,MECH,M,2024,HIGH,75.87666666666667,47.298333333333325,19.598333333333333,13.056666666666667,20.295,51.78666666666667,18.166666666666668,34.333333333333336,42.10166666666667,20.32166666666667,7.95,7.14,0,GOOD,LOW_RISK
STU00665,IT,F,2022,HIGH,75.454,45.775999999999996,19.258,9.234,22.836000000000002,46.744,28.8,80.0,51.025999999999996,21.330000000000002,5.57,6.8,0,AVERAGE,MEDIUM_RISK
STU00666,MECH,M,2021,MEDIUM,79.72749999999999,40.072500000000005,23.8875,10.39,23.53,57.832499999999996,23.0,90.25,50.6825,13.1525,7.48,6.52,0,GOOD,LOW_RISK
STU00667,MECH,M,2022,LOW,67.1,43.285,21.98,12.24,17.29,52.485,14.0,67.0,48.69,16.4,6.39,6.4,0,AVERAGE,MEDIUM_RISK
STU00668,CSE,M,2024,LOW,74.88,44.54833333333334,23.885,13.963333333333333,22.416666666666668,59.080000000000005,25.166666666666668,51.833333333333336,49.73166666666666,13.21,7.48,7.16,0,GOOD,LOW_RISK
STU00669,ECE,F,2021,LOW,80.595,49.16,25.0,15.0,25.0,62.015,45.0,80.0,68.95500000000001,25.82,7.63,7.72,0,GOOD,LOW_RISK
STU00670,IT,M,2024,HIGH,90.966,50.0,25.0,15.0,25.0,78.47,56.2,119.4,84.902,31.715999999999998,8.99,8.68,0,EXCELLENT,LOW_RISK
STU00671,EEE,M,2021,LOW,74.012,45.31,17.616,11.506,20.901999999999997,50.589999999999996,25.6,47.8,39.788,12.544,7.95,6.35,0,GOOD,LOW_RISK
STU00672,MECH,F,2024,HIGH,98.33999999999999,50.0,25.0,15.0,25.0,80.12333333333333,58.333333333333336,141.66666666666666,97.52999999999999,26.19333333333333,9.2,8.85,0,EXCELLENT,LOW_RISK
STU00673,MECH,M,2023,MEDIUM,82.42666666666666,45.995000000000005,19.87666666666667,11.866666666666667,20.993333333333336,53.36833333333333,26.333333333333332,46.333333333333336,35.40833333333333,15.670000000000002,6.64,6.94,0,AVERAGE,MEDIUM_RISK
STU00674,CSE,M,2021,HIGH,82.535,50.0,23.4675,13.92,24.9725,65.0325,30.75,85.0,68.275,28.4525,8.01,7.95,0,GOOD,LOW_RISK
STU00675,MECH,M,2023,LOW,67.53,40.45,21.155,10.74,21.91,54.68,28.5,55.5,33.675,13.57,6.61,6.46,0,AVERAGE,MEDIUM_RISK
STU00676,MECH,M,2023,HIGH,78.92166666666667,47.055,25.0,14.288333333333334,23.48,69.38666666666667,32.833333333333336,85.66666666666667,61.47333333333333,21.56833333333333,7.37,7.72,0,GOOD,LOW_RISK
STU00677,MECH,F,2024,MEDIUM,71.66,46.480000000000004,22.784999999999997,12.61,24.42,62.935,22.5,70.0,26.545,22.064999999999998,7.81,7.54,0,GOOD,LOW_RISK
STU00678,CSE,M,2022,LOW,76.25399999999999,48.544,23.294,11.424,24.65,57.484,15.6,59.4,53.39,23.294,6.13,7.54,0,AVERAGE,MEDIUM_RISK
STU00679,CSE,M,2024,MEDIUM,79.662,48.44,23.206,15.0,24.954,64.356,34.8,85.8,63.83,28.360000000000003,8.43,7.67,0,GOOD,LOW_RISK
STU00680,ECE,F,2024,LOW,72.22666666666667,41.98,22.263333333333332,9.256666666666668,21.86,30.89,15.666666666666666,53.333333333333336,31.05,13.550000000000002,6.42,5.41,0,AVERAGE,MEDIUM_RISK
STU00681,CIVIL,M,2024,MEDIUM,88.90333333333332,50.0,25.0,15.0,25.0,72.08,47.0,65.33333333333333,77.3,21.2,8.83,8.12,0,EXCELLENT,LOW_RISK
STU00682,MECH,M,2023,LOW,58.586666666666666,30.343333333333334,11.496666666666668,3.6633333333333336,17.153333333333332,46.673333333333325,8.666666666666666,5.0,5.77,3.43,4.69,5.33,0,AT_RISK,HIGH_RISK
STU00683,EEE,M,2023,LOW,63.7025,29.3575,21.8275,13.1775,18.072499999999998,38.745000000000005,18.25,21.0,19.645,10.585,5.48,5.19,0,AVERAGE,MEDIUM_RISK
STU00684,CIVIL,M,2022,MEDIUM,68.94,32.36,13.035,9.315,22.845,49.120000000000005,13.5,34.0,3.285,17.45,6.0,5.52,0,AVERAGE,MEDIUM_RISK
STU00685,ECE,F,2021,LOW,76.775,48.63,24.3825,15.0,25.0,70.28999999999999,27.5,81.25,66.2625,37.115,7.98,8.24,0,GOOD,LOW_RISK
STU00686,CIVIL,F,2022,MEDIUM,93.15333333333332,50.0,25.0,15.0,25.0,79.74333333333334,54.666666666666664,133.0,92.63,37.64666666666667,9.07,8.22,0,EXCELLENT,LOW_RISK
STU00687,MECH,F,2021,HIGH,94.44333333333333,50.0,25.0,15.0,25.0,79.61666666666666,45.333333333333336,119.0,82.45333333333333,35.53,9.44,9.16,0,EXCELLENT,LOW_RISK
STU00688,CIVIL,F,2022,MEDIUM,71.14666666666666,43.96666666666667,19.985,10.286666666666667,22.253333333333334,48.925000000000004,8.0,25.5,33.31,15.195,4.78,6.28,0,AT_RISK,HIGH_RISK
STU00689,CSE,F,2024,MEDIUM,61.25333333333333,22.41333333333333,16.8,10.62,19.906666666666666,34.03333333333333,3.6666666666666665,24.333333333333332,6.566666666666666,8.633333333333333,4.89,3.82,0,AT_RISK,HIGH_RISK
STU00690,CSE,M,2024,HIGH,76.44,49.97,24.02,15.0,24.515,40.605000000000004,35.5,80.0,40.525,13.105,6.08,6.35,0,AVERAGE,MEDIUM_RISK
STU00691,CSE,M,2023,LOW,77.18333333333334,50.0,19.316666666666666,12.603333333333333,20.663333333333334,61.663333333333334,20.0,60.666666666666664,49.080000000000005,16.38,6.62,7.82,0,AVERAGE,MEDIUM_RISK
STU00692,MECH,F,2023,HIGH,85.656,50.0,24.478,14.758,24.452,74.02000000000001,54.2,135.6,89.692,29.006,9.5,8.48,0,EXCELLENT,LOW_RISK
STU00693,IT,F,2024,MEDIUM,65.53333333333335,42.24,16.158333333333335,12.956666666666665,20.37666666666667,52.07,17.0,34.0,34.63,16.98,7.77,6.74,0,GOOD,LOW_RISK
STU00694,CSE,M,2022,MEDIUM,71.64,43.99333333333333,19.36,12.986666666666666,18.683333333333334,49.24666666666667,9.0,44.333333333333336,23.326666666666668,17.836666666666666,6.05,6.38,0,AVERAGE,MEDIUM_RISK
STU00695,IT,F,2023,HIGH,71.03,43.575,14.370000000000001,14.805,25.0,59.629999999999995,33.5,81.5,47.004999999999995,2.0,6.97,6.99,0,AVERAGE,MEDIUM_RISK
STU00696,CIVIL,M,2022,HIGH,89.97999999999999,48.97,25.0,15.0,23.605,61.2,33.0,112.0,72.315,19.16,7.72,7.68,0,GOOD,LOW_RISK
STU00697,ECE,M,2021,HIGH,73.974,43.577999999999996,22.468,14.148,22.654,57.715999999999994,31.4,56.4,46.694,22.387999999999998,6.88,6.71,0,AVERAGE,MEDIUM_RISK
STU00698,EEE,M,2023,MEDIUM,72.23,35.86333333333334,19.143333333333334,14.066666666666668,20.37,45.73666666666667,12.333333333333334,42.333333333333336,21.38,3.5,4.96,5.63,1,AT_RISK,HIGH_RISK
STU00699,CIVIL,M,2024,LOW,68.30166666666666,40.785000000000004,19.871666666666666,13.841666666666667,22.855,40.03666666666667,22.833333333333332,66.66666666666667,33.68,18.496666666666666,4.75,5.93,0,AT_RISK,HIGH_RISK
STU00700,CSE,F,2021,MEDIUM,80.565,44.8375,24.7475,13.6775,23.5925,53.0025,32.0,27.75,33.575,15.9775,7.8,6.94,0,GOOD,LOW_RISK
STU00701,IT,F,2022,LOW,84.245,48.665,22.0325,13.265,22.675,64.88749999999999,32.25,119.75,65.45750000000001,25.582500000000003,7.74,7.59,0,GOOD,LOW_RISK
STU00702,CSE,M,2024,LOW,76.39333333333333,47.63833333333333,23.143333333333334,13.1,24.256666666666664,66.18666666666667,32.0,89.16666666666667,55.498333333333335,29.531666666666666,5.62,7.8,0,AVERAGE,MEDIUM_RISK
STU00703,IT,F,2024,LOW,69.44,43.373333333333335,22.37,8.52,13.223333333333334,55.64333333333334,18.333333333333332,53.666666666666664,33.60333333333333,15.306666666666667,6.59,6.98,0,AVERAGE,MEDIUM_RISK
STU00704,MECH,M,2024,MEDIUM,67.13,41.4425,16.565,9.225,21.5425,41.465,20.0,44.0,36.3375,14.9375,5.43,5.86,0,AVERAGE,MEDIUM_RISK
STU00705,ECE,M,2024,LOW,82.63499999999999,49.7875,25.0,14.7825,25.0,63.802499999999995,38.75,79.75,68.1275,15.655,8.04,7.87,0,GOOD,LOW_RISK
STU00706,EEE,F,2023,LOW,72.52499999999999,48.23500000000001,24.255,14.633333333333333,20.531666666666666,55.678333333333335,31.333333333333332,64.16666666666667,42.64833333333333,23.353333333333335,6.62,7.05,0,AVERAGE,MEDIUM_RISK
STU00707,IT,M,2023,MEDIUM,84.89,50.0,24.144,13.98,24.554,65.378,39.8,109.8,75.774,35.778,7.42,7.86,0,GOOD,LOW_RISK
STU00708,EEE,M,2022,LOW,74.43,50.0,23.209999999999997,10.366666666666667,25.0,59.50333333333333,35.666666666666664,102.0,48.803333333333335,22.973333333333333,8.45,7.83,0,GOOD,LOW_RISK
STU00709,EEE,F,2021,LOW,91.495,49.185,24.28,15.0,24.2275,70.445,42.5,101.75,63.8125,30.345,7.81,8.31,0,GOOD,LOW_RISK
STU00710,EEE,F,2023,HIGH,78.80333333333333,47.07333333333333,23.98,10.586666666666666,22.95,49.67666666666667,15.0,46.666666666666664,20.846666666666668,20.496666666666666,6.86,6.81,0,AVERAGE,MEDIUM_RISK
STU00711,CIVIL,M,2022,LOW,73.53333333333333,45.53,20.083333333333332,13.61,19.583333333333332,48.94,18.333333333333332,52.666666666666664,35.443333333333335,7.93,6.85,6.41,0,AVERAGE,MEDIUM_RISK
STU00712,ECE,F,2023,MEDIUM,82.238,47.452,25.0,15.0,22.874000000000002,66.662,29.4,105.6,66.104,27.913999999999998,7.97,7.68,0,GOOD,LOW_RISK
STU00713,EEE,M,2023,LOW,77.02000000000001,48.036,23.869999999999997,13.597999999999999,23.18,56.25599999999999,24.2,101.0,63.96,18.857999999999997,7.9,7.34,0,GOOD,LOW_RISK
STU00714,CSE,F,2022,LOW,64.38166666666666,31.373333333333335,16.706666666666667,6.794999999999999,14.053333333333333,26.938333333333333,10.166666666666666,19.166666666666668,10.595,5.441666666666666,3.61,4.08,3,AT_RISK,HIGH_RISK
STU00715,EEE,F,2021,MEDIUM,73.2325,50.0,18.259999999999998,13.129999999999999,23.875,48.79,29.0,98.25,39.055,23.2175,6.67,6.93,0,AVERAGE,MEDIUM_RISK
STU00716,IT,F,2021,LOW,60.605000000000004,34.65,16.3675,9.84,10.754999999999999,34.6625,2.0,30.0,16.355,8.735,3.95,4.8,3,AT_RISK,HIGH_RISK
STU00717,ECE,F,2023,LOW,76.598,43.29600000000001,22.662,12.986,22.154000000000003,76.146,29.0,70.8,52.60799999999999,23.646,7.23,7.33,0,GOOD,LOW_RISK
STU00718,EEE,M,2022,MEDIUM,78.18333333333334,47.88166666666667,21.68166666666667,12.871666666666668,19.915,53.03333333333333,36.166666666666664,69.0,48.25666666666667,14.583333333333334,7.26,7.22,0,GOOD,LOW_RISK
STU00719,ECE,M,2022,HIGH,75.99499999999999,45.08833333333333,22.348333333333333,13.843333333333334,24.501666666666665,51.34,25.833333333333332,72.5,52.58166666666667,21.143333333333334,6.57,6.48,0,AVERAGE,MEDIUM_RISK
STU00720,MECH,F,2023,HIGH,83.39666666666666,47.29333333333333,18.44,13.37,24.319999999999997,53.413333333333334,34.333333333333336,82.0,38.916666666666664,13.076666666666668,6.61,7.2,0,AVERAGE,MEDIUM_RISK
STU00721,CSE,F,2023,LOW,61.305,35.99666666666667,10.748333333333333,6.47,15.966666666666667,35.22666666666667,4.666666666666667,15.333333333333334,11.551666666666668,5.081666666666667,3.22,4.71,1,AT_RISK,HIGH_RISK
STU00722,ECE,M,2023,HIGH,88.555,50.0,25.0,15.0,25.0,78.02833333333332,53.166666666666664,128.66666666666666,91.11333333333333,24.44666666666667,7.79,8.45,0,GOOD,LOW_RISK
STU00723,CIVIL,F,2023,LOW,95.185,50.0,25.0,15.0,25.0,90.715,55.5,155.5,92.88499999999999,25.79,9.22,8.9,0,EXCELLENT,LOW_RISK
STU00724,ECE,M,2021,HIGH,97.53999999999999,50.0,25.0,15.0,25.0,85.16,56.0,111.0,80.55,45.665,9.93,9.28,0,EXCELLENT,LOW_RISK
STU00725,CSE,F,2023,HIGH,73.35333333333334,36.94,20.756666666666668,14.92,21.036666666666665,52.339999999999996,27.666666666666668,112.0,46.85333333333333,6.8500000000000005,5.27,5.97,0,AVERAGE,MEDIUM_RISK
STU00726,MECH,F,2023,LOW,76.585,46.035,24.3725,14.615,24.5775,53.1275,38.5,80.75,57.5425,24.8475,7.52,6.92,0,GOOD,LOW_RISK
STU00727,CSE,M,2023,HIGH,83.244,46.872,23.804,10.672,24.818,63.251999999999995,24.8,80.2,58.989999999999995,25.044,7.63,7.9,0,GOOD,LOW_RISK
STU00728,CSE,M,2023,HIGH,88.68666666666667,50.0,23.738333333333333,13.801666666666668,25.0,69.17666666666666,45.666666666666664,118.66666666666667,66.38833333333334,34.63166666666667,8.16,7.98,0,GOOD,LOW_RISK
STU00729,CSE,F,2023,LOW,77.13,27.255000000000003,17.259999999999998,11.57,23.095,44.945,11.5,44.5,39.14,18.28,3.77,5.15,1,AT_RISK,HIGH_RISK
STU00730,MECH,M,2022,LOW,73.86,47.958333333333336,23.310000000000002,14.428333333333333,24.025000000000002,54.00333333333333,32.666666666666664,68.0,48.915,25.30333333333333,7.0,6.92,0,GOOD,LOW_RISK
STU00731,IT,M,2021,HIGH,82.118,50.0,24.142000000000003,13.565999999999999,22.484,58.15,37.0,102.6,70.724,22.56,8.32,7.21,0,GOOD,LOW_RISK
STU00732,EEE,M,2024,HIGH,87.07666666666667,50.0,25.0,15.0,25.0,71.07666666666667,59.666666666666664,133.66666666666666,71.67666666666666,27.92,8.62,8.07,0,EXCELLENT,LOW_RISK
STU00733,EEE,F,2021,HIGH,66.815,48.675,25.0,15.0,21.355,58.615,39.5,65.5,58.31,21.195,6.36,7.03,0,AVERAGE,MEDIUM_RISK
STU00734,CSE,F,2021,HIGH,76.78,46.72,22.89833333333333,13.546666666666667,23.135,45.798333333333325,25.166666666666668,89.0,47.946666666666665,14.721666666666666,5.89,6.59,0,AVERAGE,MEDIUM_RISK
STU00735,IT,F,2021,HIGH,71.73,50.0,22.46666666666667,11.286666666666667,18.906666666666666,68.29666666666667,32.333333333333336,86.33333333333333,54.913333333333334,25.01,7.55,7.91,0,GOOD,LOW_RISK
STU00736,CIVIL,F,2024,MEDIUM,89.89,50.0,25.0,15.0,25.0,85.235,70.5,143.5,83.635,41.64,9.04,9.28,0,EXCELLENT,LOW_RISK
STU00737,CIVIL,M,2021,HIGH,81.495,48.72,25.0,15.0,23.560000000000002,60.41,57.5,84.0,62.435,21.630000000000003,7.45,7.32,0,GOOD,LOW_RISK
STU00738,EEE,M,2021,HIGH,83.32833333333333,44.82,21.92,14.246666666666668,24.706666666666667,59.949999999999996,22.833333333333332,92.66666666666667,50.48,24.66333333333333,7.63,7.07,0,GOOD,LOW_RISK
STU00739,MECH,M,2023,HIGH,81.316,50.0,25.0,14.678,24.962,72.526,44.0,108.0,64.946,28.172000000000004,7.98,8.12,0,GOOD,LOW_RISK
