student_id,department,gender,admission_year,entrance_score_band,attendance_percentage,internal_marks,assignment_marks,quiz_marks,lab_marks,final_marks,login_count,content_views,assignment_submission_rate,average_session_minutes,gpa,cgpa,backlogs,academic_status,student_risk,pc1,pc2,cluster
STU00571,IT,F,2022,HIGH,61.396,28.708,16.374000000000002,10.796,15.382,41.106,9.6,14.6,7.858,5.164,3.98,5.0,1,AT_RISK,HIGH_RISK,-6.333106548884365,2.085075354972051,1
STU00572,IT,F,2023,MEDIUM,71.665,47.035,19.9875,12.23,20.685,56.6325,19.5,85.5,47.835,20.66,6.77,7.36,0,AVERAGE,MEDIUM_RISK,-0.600472692559867,-0.2725958070787109,1
STU00573,ECE,M,2022,LOW,68.44333333333333,35.64333333333334,17.650000000000002,14.56,16.386666666666667,33.913333333333334,5.0,9.0,19.76333333333333,6.359999999999999,4.78,4.82,0,AT_RISK,HIGH_RISK,-4.762940769481662,-0.974300725530715,1
STU00574,IT,F,2022,MEDIUM,69.00399999999999,45.05,19.048,12.344,20.65,60.0,25.0,55.8,42.826,14.572,5.83,7.17,0,AVERAGE,MEDIUM_RISK,-1.3768806064218975,-0.3609927411555358,1
STU00575,CSE,F,2021,LOW,73.68833333333333,48.708333333333336,24.6,14.741666666666667,22.92833333333333,62.25666666666667,42.66666666666666,81.16666666666667,45.035,27.14,6.93,7.35,0,AVERAGE,MEDIUM_RISK,1.0840343704282243,-0.18297891379611758,0
STU00576,CSE,M,2023,MEDIUM,88.01599999999999,50.0,25.0,14.686000000000002,24.642000000000003,84.954,63.0,152.8,89.37,38.0,10.0,8.94,0,EXCELLENT,LOW_RISK,5.229145565382692,0.9243689310955002,0
STU00577,IT,F,2021,MEDIUM,74.13499999999999,38.365,25.0,12.04,25.0,59.97,21.5,67.5,50.505,21.380000000000003,7.85,6.58,0,GOOD,LOW_RISK,-0.15739788187993453,-0.35643226132497585,1
STU00578,EEE,M,2024,MEDIUM,74.12666666666667,46.623333333333335,20.75,13.396666666666668,21.43,55.248333333333335,20.666666666666668,80.0,33.38333333333333,24.89,7.94,7.22,0,GOOD,LOW_RISK,-0.22816185645937764,-0.4798476440241554,1
STU00579,EEE,M,2023,LOW,77.05,49.11,25.0,9.985,24.93,66.575,31.0,81.5,33.855000000000004,15.575,6.99,7.37,0,AVERAGE,MEDIUM_RISK,0.262318270938218,-0.36688590410867594,1
STU00580,CIVIL,M,2023,MEDIUM,89.94333333333333,50.0,24.30333333333333,15.0,22.566666666666663,73.85333333333334,47.333333333333336,95.0,62.54666666666666,35.24,8.37,8.35,0,GOOD,LOW_RISK,3.137705192466353,0.39003586882370644,0
STU00581,EEE,M,2024,HIGH,65.1225,39.9,19.3225,10.15,21.8475,44.61,21.0,51.5,34.7325,16.9425,5.76,6.18,0,AVERAGE,MEDIUM_RISK,-2.6233303891194066,-0.4085793783663289,1
STU00582,IT,F,2022,LOW,70.52499999999999,33.33833333333333,16.926666666666666,10.543333333333331,16.603333333333335,40.11666666666667,8.5,18.0,18.013333333333332,6.9816666666666665,6.03,4.71,0,AVERAGE,MEDIUM_RISK,-4.789063454613059,-0.6921483082217998,1
STU00583,ECE,F,2023,HIGH,85.016,50.0,24.638,13.986,24.882,70.25800000000001,42.0,150.0,79.232,30.238,8.1,8.08,0,GOOD,LOW_RISK,3.3133724015368435,0.5450988184517734,0
STU00584,EEE,M,2021,LOW,88.41833333333334,50.0,25.0,14.731666666666667,25.0,74.33333333333333,46.833333333333336,127.33333333333331,80.74499999999999,30.97833333333333,9.32,8.44,0,EXCELLENT,LOW_RISK,3.9206491135485946,0.4214742781272963,0
STU00585,CIVIL,F,2021,HIGH,85.824,50.0,25.0,14.43,25.0,81.926,53.0,126.6,70.696,28.534,8.45,8.83,0,GOOD,LOW_RISK,3.8021714087293015,0.48180577312663897,0
STU00586,MECH,M,2023,LOW,81.97500000000001,49.845,23.43166666666667,11.825,23.35333333333333,58.25333333333333,40.16666666666666,60.16666666666666,56.10166666666667,27.903333333333336,7.63,7.31,0,GOOD,LOW_RISK,1.0275304623158643,-0.04523240726749755,0
STU00587,CIVIL,F,2024,MEDIUM,75.37666666666667,48.86166666666667,21.156666666666663,14.333333333333334,21.941666666666663,57.97833333333333,39.66666666666666,87.16666666666667,35.60333333333333,17.875,8.34,7.53,0,GOOD,LOW_RISK,0.5757781623121491,-0.4515859016742126,0
STU00588,MECH,F,2024,MEDIUM,72.265,50.0,25.0,15.0,23.68,58.585,33.5,123.5,64.49,17.39,7.57,7.7,0,GOOD,LOW_RISK,1.5023855396995187,-0.3056363782512712,0
STU00589,ECE,M,2024,HIGH,75.61333333333333,50.0,23.21166666666667,12.275,24.505,53.12833333333333,33.5,95.0,53.60333333333333,22.19666666666667,7.31,7.46,0,GOOD,LOW_RISK,0.7672642933401812,-0.224607181122914,1
STU00590,MECH,F,2021,MEDIUM,90.5375,50.0,22.1225,13.2075,25.0,59.795,47.5,92.0,66.6225,34.125,7.77,7.52,0,GOOD,LOW_RISK,2.3658414387321196,0.472712145574508,0
STU00591,ECE,F,2021,HIGH,66.63666666666667,41.48,19.236666666666668,11.83,17.643333333333334,48.19,10.333333333333334,46.333333333333336,25.43,13.306666666666668,5.97,5.93,0,AVERAGE,MEDIUM_RISK,-3.1152741564794266,-0.7019928798563595,1
STU00592,EEE,F,2021,LOW,79.3,41.9725,23.51,10.27,25.0,65.6,25.0,58.5,50.197500000000005,15.1375,8.11,7.56,0,GOOD,LOW_RISK,0.10119433976390793,-0.34326867017965523,0
STU00593,ECE,F,2021,MEDIUM,78.85666666666667,44.24,21.35333333333333,10.5,22.820000000000004,57.34333333333333,22.33333333333333,70.0,51.76,18.813333333333333,7.11,7.28,0,GOOD,LOW_RISK,-0.4076927975218168,-0.15720487119594762,1
STU00594,EEE,F,2023,MEDIUM,76.498,47.668,22.184,14.136,20.956,62.904,34.2,64.6,55.52,18.566,7.65,7.61,0,GOOD,LOW_RISK,0.5310298351946303,-0.32188877254071024,0
STU00595,CSE,M,2024,LOW,68.525,34.91,18.4675,10.8675,14.77,54.41,15.25,44.25,24.5675,7.2025,4.94,5.86,0,AT_RISK,HIGH_RISK,-3.9436713365728884,-0.3233936405050111,1
STU00596,CSE,M,2023,MEDIUM,81.81666666666666,49.35,22.121666666666663,13.561666666666667,24.76833333333333,50.995000000000005,41.5,73.66666666666667,64.06833333333334,27.725,7.09,6.87,0,GOOD,LOW_RISK,1.0825493637071504,0.04308354928857173,0
STU00597,ECE,F,2021,HIGH,87.71333333333332,50.0,25.0,15.0,25.0,63.5,30.0,101.33333333333331,67.15666666666668,34.72,8.32,7.87,0,GOOD,LOW_RISK,2.7123978035710135,0.08026102191016941,0
STU00598,CSE,F,2024,MEDIUM,89.26666666666667,50.0,24.73333333333333,15.0,25.0,72.36,46.0,94.66666666666669,66.21333333333334,36.58,9.39,8.48,0,EXCELLENT,LOW_RISK,3.6134363865300823,0.23743956823172924,0
STU00599,CIVIL,F,2023,LOW,90.03,50.0,25.0,13.455,25.0,64.455,46.5,124.5,72.095,19.605,8.05,7.62,0,GOOD,LOW_RISK,2.6704044014163917,0.29681791096439314,0
STU00600,MECH,M,2024,HIGH,84.53,45.34,25.0,15.0,25.0,66.455,31.0,133.5,70.995,31.39,8.25,7.84,0,GOOD,LOW_RISK,2.6836533326866117,0.2946212741532902,0
STU00601,CIVIL,F,2024,HIGH,83.245,45.61,24.46,15.0,25.0,74.955,30.5,74.0,56.97,19.200000000000003,7.36,7.98,0,GOOD,LOW_RISK,1.608199131047679,-0.1968539209312514,0
STU00602,ECE,M,2021,LOW,65.26,39.20333333333333,14.686666666666667,9.056666666666668,14.246666666666668,42.61,14.333333333333334,60.333333333333336,23.296666666666667,14.196666666666664,5.8,5.23,0,AVERAGE,MEDIUM_RISK,-4.336038343638765,-0.26040760717360867,1
STU00603,IT,F,2022,HIGH,77.99,50.0,25.0,14.12,24.8375,52.7325,32.75,78.75,40.7025,20.2575,7.42,7.14,0,GOOD,LOW_RISK,0.7542014374081505,-0.5517440200487393,1
STU00604,IT,F,2024,HIGH,80.49249999999999,50.0,24.6875,15.0,23.8375,69.535,35.75,94.5,57.6525,24.8425,7.23,8.45,0,GOOD,LOW_RISK,2.0578225135129076,-0.08173859956959416,0
STU00605,CIVIL,M,2021,LOW,71.61333333333333,46.336666666666666,21.286666666666665,15.0,19.15,53.583333333333336,22.666666666666668,83.66666666666667,38.14333333333334,13.733333333333334,6.76,6.86,0,AVERAGE,MEDIUM_RISK,-0.8457457244466456,-0.5773086691502468,1
STU00606,CSE,M,2024,HIGH,70.94333333333333,48.583333333333336,16.88,13.963333333333331,21.67333333333333,49.18333333333334,17.0,58.0,38.31666666666667,16.756666666666668,6.69,6.95,0,AVERAGE,MEDIUM_RISK,-1.3180841598189594,-0.6784677512316265,1
STU00607,ECE,M,2021,HIGH,67.66333333333334,43.19,22.036666666666665,13.443333333333332,22.05333333333333,49.123333333333335,21.666666666666668,60.0,36.8,11.963333333333331,6.08,6.36,0,AVERAGE,MEDIUM_RISK,-1.6341916852990235,-0.6996798660021306,1
STU00608,EEE,M,2022,MEDIUM,71.28166666666667,46.785,18.91,12.713333333333331,22.30333333333333,58.86000000000001,14.5,59.16666666666666,38.943333333333335,21.973333333333333,5.81,7.21,0,AVERAGE,MEDIUM_RISK,-1.0962464536549636,-0.4075056599244165,1
STU00609,CSE,M,2024,MEDIUM,65.43833333333333,28.825,16.830000000000002,10.876666666666669,14.883333333333333,38.13,19.33333333333333,22.33333333333333,23.08,9.036666666666669,3.41,4.54,1,AT_RISK,HIGH_RISK,-5.900254949178671,2.525050030083046,1
STU00610,IT,F,2024,LOW,73.05,50.0,24.245,15.0,18.555,69.67,32.0,49.5,37.165,11.835,8.41,7.74,0,GOOD,LOW_RISK,0.2745846172720434,-0.8829789075245515,0
STU00611,CSE,F,2024,HIGH,80.41666666666667,45.873333333333335,18.746666666666663,12.696666666666667,20.506666666666664,46.75333333333333,19.0,59.0,25.046666666666667,10.813333333333333,6.9,6.71,0,AVERAGE,MEDIUM_RISK,-1.6152262669674329,-0.6328116509149057,1
STU00612,CSE,M,2021,LOW,62.88,27.98,12.056666666666668,4.833333333333333,9.09,28.916666666666668,4.0,1.6666666666666667,9.433333333333334,7.626666666666668,3.15,4.11,2,AT_RISK,HIGH_RISK,-9.023644072364064,5.26602420501797,1
STU00613,MECH,F,2024,MEDIUM,74.8725,49.895,22.64,14.2525,23.775,67.5,34.75,79.25,51.1675,19.6225,9.28,8.17,0,EXCELLENT,LOW_RISK,1.5242540328788439,-0.5491732021271095,0
STU00614,CSE,F,2022,MEDIUM,71.55,46.956,24.494,13.718,25.0,59.8,26.6,61.8,56.268,19.092,7.65,7.31,0,GOOD,LOW_RISK,0.505030060467557,-0.6140412791363556,1
STU00615,CSE,F,2024,LOW,73.70599999999999,43.05800000000001,20.986,13.324000000000002,22.894,64.436,24.8,48.0,45.864,21.446,7.27,7.36,0,GOOD,LOW_RISK,-0.26581784203361575,-0.38913219762279627,1
STU00616,MECH,F,2023,MEDIUM,79.17500000000001,47.6,25.0,10.97,18.855,49.48,17.5,63.0,45.775,25.39,7.13,7.32,0,GOOD,LOW_RISK,-0.46279168397358167,-0.3437222282693933,1
STU00617,MECH,F,2023,LOW,74.345,45.21,25.0,13.42,17.985,44.91,19.0,95.5,34.605,10.875,6.37,5.97,0,AVERAGE,MEDIUM_RISK,-1.4104241391983492,-0.5804005217384888,1
STU00618,ECE,M,2023,MEDIUM,69.025,35.0125,17.9025,12.5325,19.7525,43.7725,10.0,19.75,13.55,7.095,6.22,5.38,0,AVERAGE,MEDIUM_RISK,-3.9322197030012145,-0.93456021345377,1
STU00619,IT,F,2021,MEDIUM,84.25999999999999,47.6,25.0,13.495,25.0,66.065,33.5,134.0,82.66,16.225,9.47,8.48,0,EXCELLENT,LOW_RISK,2.778159556783435,0.007924794331759724,0
STU00620,EEE,F,2024,MEDIUM,68.4425,41.72,19.1375,11.79,21.8075,49.175,23.75,32.0,34.375,10.9825,6.53,6.46,0,AVERAGE,MEDIUM_RISK,-2.2286567686435657,-0.6927040032152031,1
STU00621,CSE,M,2023,MEDIUM,76.93333333333334,43.39333333333334,20.82333333333333,10.606666666666667,18.736666666666668,42.053333333333335,22.0,51.0,41.27666666666666,4.010000000000001,5.69,5.63,0,AVERAGE,MEDIUM_RISK,-2.6591121844187393,-0.4730300202941536,1
STU00622,ECE,M,2022,HIGH,94.548,50.0,24.546,14.964,24.884,68.83,48.4,104.0,77.946,31.160000000000004,8.82,8.2,0,EXCELLENT,LOW_RISK,3.630741566373249,0.4383688564719991,0
STU00623,CSE,F,2023,HIGH,87.9125,50.0,24.885,12.8075,25.0,70.74,37.25,119.5,83.0375,26.9425,8.29,8.25,0,GOOD,LOW_RISK,3.0086709405972836,0.38262240128462754,0
STU00624,IT,F,2024,HIGH,81.06,50.0,22.356666666666666,13.796666666666669,19.563333333333333,74.02666666666667,37.66666666666666,96.33333333333331,52.16333333333333,19.62,9.07,8.59,0,EXCELLENT,LOW_RISK,1.7296648970094324,-0.1505606074825847,0
STU00625,MECH,M,2024,MEDIUM,77.9075,50.0,24.73,14.895,25.0,70.21,47.75,116.0,61.7475,25.065,8.16,7.92,0,GOOD,LOW_RISK,2.6058927106154326,0.04597485775082231,0
STU00626,IT,F,2023,HIGH,70.87,50.0,21.046666666666667,15.0,24.58333333333333,49.946666666666665,40.0,76.33333333333333,55.19333333333333,27.65,6.68,6.64,0,AVERAGE,MEDIUM_RISK,0.5181865387895845,-0.23032462035444162,1
STU00627,EEE,F,2021,HIGH,77.36800000000001,46.398,21.468,14.504,22.404,53.19,23.0,66.0,52.0,20.078,6.81,7.0,0,AVERAGE,MEDIUM_RISK,-0.14162934532514676,-0.39332948587578626,1
STU00628,IT,M,2022,LOW,63.82000000000001,33.638,20.468,7.576,19.252,31.33,11.6,27.2,23.814,8.110000000000001,5.71,4.34,0,AVERAGE,MEDIUM_RISK,-4.939093564854766,-0.6970521592860968,1
STU00629,MECH,M,2024,HIGH,88.556,50.0,25.0,14.358,25.0,77.196,46.6,150.8,86.112,29.882,8.76,8.33,0,EXCELLENT,LOW_RISK,4.039675548816506,0.652365409681177,0
STU00630,CIVIL,M,2022,HIGH,84.96833333333333,48.345,25.0,15.0,25.0,69.39833333333333,55.16666666666666,118.16666666666669,89.11666666666667,36.75666666666667,8.29,8.19,0,GOOD,LOW_RISK,3.770052581026575,0.6849595016988649,0
STU00631,ECE,M,2023,MEDIUM,68.86,39.7075,20.7575,11.095,22.7925,46.0475,16.5,51.5,32.037499999999994,9.07,5.75,6.19,0,AVERAGE,MEDIUM_RISK,-2.5459386786239198,-0.6440533454823401,1
STU00632,CIVIL,F,2024,MEDIUM,71.465,43.76666666666667,21.046666666666667,10.275,16.94333333333333,38.65,10.166666666666666,48.0,23.116666666666664,8.113333333333333,6.99,6.0,0,AVERAGE,MEDIUM_RISK,-3.1181483686857963,-0.9096351279989372,1
STU00633,MECH,F,2024,HIGH,78.04,50.0,23.59,13.72,25.0,61.9,40.66666666666666,100.0,56.79,18.7,7.62,7.76,0,GOOD,LOW_RISK,1.5354983188210345,-0.17768858926613906,0
STU00634,IT,F,2023,LOW,76.76666666666667,48.75,24.19833333333333,13.286666666666669,23.515,65.20166666666667,24.5,81.0,46.41166666666666,26.141666666666666,8.72,7.66,0,EXCELLENT,LOW_RISK,1.1617593881624444,-0.46070588342264496,0
STU00635,MECH,M,2023,MEDIUM,80.215,50.0,23.4025,14.5075,24.4175,64.545,43.5,100.75,61.0975,26.16,8.2,7.66,0,GOOD,LOW_RISK,2.1207904974627323,0.00048317634049913966,0
STU00636,EEE,F,2023,HIGH,65.82666666666667,33.059999999999995,19.563333333333333,8.82,19.626666666666665,35.6,20.33333333333333,25.33333333333333,25.563333333333333,11.793333333333331,7.22,4.86,0,GOOD,LOW_RISK,-3.979516921026811,-0.6513125850172024,1
STU00637,CSE,M,2024,MEDIUM,82.64,50.0,25.0,15.0,25.0,73.47666666666667,46.0,89.66666666666667,73.92666666666666,32.53,7.33,8.38,0,GOOD,LOW_RISK,2.9599558255114564,0.29755375626206926,0
STU00638,EEE,M,2024,MEDIUM,80.49000000000001,50.0,25.0,14.345,25.0,54.685,44.0,119.0,69.61,29.965,7.48,7.21,0,GOOD,LOW_RISK,2.1977799517254026,0.20360184859367597,0
STU00639,CIVIL,F,2021,LOW,67.798,35.21,16.768,13.114,16.482,45.406,8.6,28.4,20.242,13.734,4.39,5.63,0,AT_RISK,HIGH_RISK,-4.184405851869941,-0.49798088855288863,1
STU00640,MECH,M,2022,LOW,74.2225,39.8525,20.815,12.11,16.875,43.045,22.25,52.25,34.9425,18.0,6.51,5.92,0,AVERAGE,MEDIUM_RISK,-2.3033498525666927,-0.3386809905009286,1
STU00641,EEE,F,2023,MEDIUM,74.1375,45.1175,20.9425,10.18,21.495,43.932500000000005,31.75,63.25,41.195,12.38,6.74,6.33,0,AVERAGE,MEDIUM_RISK,-1.513903053363868,-0.36859344025967894,1
STU00642,MECH,M,2021,HIGH,86.40166666666666,49.49166666666667,23.71,13.013333333333334,23.60833333333333,60.57,38.5,79.5,58.93833333333333,23.516666666666666,7.01,7.64,0,GOOD,LOW_RISK,1.3815932860563211,0.06938442780579253,0
STU00643,EEE,M,2023,HIGH,71.205,44.682500000000005,20.405,12.4075,19.5375,45.0375,21.25,32.75,33.8425,17.3625,6.58,6.11,0,AVERAGE,MEDIUM_RISK,-2.069077615094704,-0.6757275844799543,1
STU00644,EEE,M,2023,MEDIUM,90.145,50.0,25.0,15.0,25.0,80.03,66.5,147.5,90.305,44.43,9.89,8.84,0,EXCELLENT,LOW_RISK,5.437813284712362,1.0617303666587914,0
STU00645,CIVIL,F,2021,HIGH,84.312,46.376,24.984,14.494,24.09,58.3,38.8,103.0,63.78,23.502,7.95,7.36,0,GOOD,LOW_RISK,1.8028082815352475,0.033461178168468005,0
STU00646,CIVIL,M,2022,HIGH,87.29666666666667,50.0,25.0,14.203333333333331,25.0,73.91333333333334,44.0,114.0,77.21333333333332,23.21333333333333,7.33,8.43,0,GOOD,LOW_RISK,2.9792340149603813,0.3685317109093905,0
STU00647,IT,F,2023,HIGH,74.07000000000001,37.0,16.074,13.756,22.042,42.734,25.8,62.0,38.27,13.410000000000002,5.95,5.67,0,AVERAGE,MEDIUM_RISK,-2.286514547019695,-0.22833904537939861,1
STU00648,ECE,M,2022,MEDIUM,85.23333333333333,48.91166666666667,24.81,14.964999999999998,24.64333333333333,57.46,32.0,86.5,69.27833333333332,25.61,7.28,7.47,0,GOOD,LOW_RISK,1.7777719057048578,-0.05348090520640355,0
STU00649,ECE,F,2023,HIGH,62.85,33.196666666666665,18.86,6.113333333333333,14.36,34.18333333333333,6.333333333333333,8.0,15.44,2.0,6.22,4.78,0,AVERAGE,MEDIUM_RISK,-5.968501168271741,-0.875841332795765,1
STU00650,MECH,M,2021,MEDIUM,69.85,38.435,21.485,12.73,19.375,54.125,20.5,56.5,32.47,17.330000000000002,6.75,6.1,0,AVERAGE,MEDIUM_RISK,-1.9011729859891282,-0.4593826416208224,1
STU00651,IT,M,2022,HIGH,99.265,50.0,25.0,15.0,23.215,59.005,56.5,101.0,67.42,30.37,6.22,7.15,0,AVERAGE,MEDIUM_RISK,2.6560694507333764,0.7494839068039146,0
STU00652,EEE,F,2024,MEDIUM,82.585,50.0,24.535,14.5675,23.7625,67.0425,33.0,93.0,55.78,22.205,7.61,7.29,0,GOOD,LOW_RISK,1.6119967212952602,-0.1712705649908903,0
STU00653,CSE,M,2022,HIGH,75.835,50.0,23.44,13.855,25.0,53.23,14.0,29.0,38.66,28.42,7.66,7.45,0,GOOD,LOW_RISK,0.11380361610836767,-0.8966741365317061,1
STU00654,CSE,M,2021,LOW,89.24,50.0,23.745,15.0,25.0,77.22666666666667,53.66666666666666,124.16666666666669,91.305,36.72666666666667,8.01,8.65,0,GOOD,LOW_RISK,4.174878688747091,0.8611722836718975,0
STU00655,MECH,F,2022,MEDIUM,73.89,42.9075,22.145,10.4325,24.0225,43.065,31.5,54.5,28.192500000000003,7.7725,5.93,5.77,0,AVERAGE,MEDIUM_RISK,-2.0085822907660167,-0.5512229598331678,1
STU00656,ECE,F,2021,MEDIUM,84.7775,50.0,25.0,15.0,25.0,86.1325,50.0,161.25,84.325,29.8825,8.55,9.25,0,EXCELLENT,LOW_RISK,4.506254361587625,0.7100813251782272,0
STU00657,CIVIL,F,2022,MEDIUM,94.508,50.0,25.0,15.0,25.0,84.42999999999999,59.6,142.0,96.464,35.092,10.0,9.11,0,EXCELLENT,LOW_RISK,5.397727897178598,0.9171023598555103,0
STU00658,ECE,M,2024,HIGH,89.255,48.7525,24.6475,13.855,23.1875,62.3325,22.25,79.0,66.3,21.0025,8.43,8.02,0,GOOD,LOW_RISK,1.6830475151069642,-0.25108374951075707,0
STU00659,ECE,M,2021,LOW,67.0625,37.65,20.795,13.9575,22.805,50.68,18.25,51.75,42.96,12.0875,6.12,5.87,0,AVERAGE,MEDIUM_RISK,-2.001952970650398,-0.6147663770080231,1
STU00660,EEE,F,2021,LOW,79.39500000000001,44.015,24.47,14.0425,21.99,57.895,38.0,86.75,63.045,20.24,7.3,6.73,0,GOOD,LOW_RISK,0.7185817197914174,-0.01272629174169775,0
STU00661,IT,M,2021,HIGH,88.422,49.432,23.246,14.934,24.304,73.106,49.2,112.8,78.284,29.934000000000005,8.26,8.15,0,GOOD,LOW_RISK,3.2840630545132172,0.5104090206468304,0
STU00662,CSE,M,2021,MEDIUM,70.90833333333333,46.93666666666667,24.20833333333333,13.681666666666668,24.256666666666664,53.94166666666666,17.5,76.0,38.98,15.238333333333337,7.66,7.09,0,GOOD,LOW_RISK,-0.21225083744201267,-0.8717924436150545,1
STU00663,CIVIL,F,2022,LOW,78.008,47.5,24.32,12.014,23.708,66.512,33.2,72.8,52.18399999999999,23.774,7.5,7.45,0,GOOD,LOW_RISK,0.8868870576214481,-0.1580075669433718,0
STU00664,MECH,M,2024,HIGH,75.87666666666667,47.298333333333325,19.598333333333333,13.056666666666668,20.295,51.78666666666667,18.166666666666668,34.333333333333336,42.10166666666667,20.32166666666667,7.95,7.14,0,GOOD,LOW_RISK,-0.8880330973634086,-0.6988039105484041,1
STU00665,IT,F,2022,HIGH,75.454,45.776,19.258,9.234,22.836,46.744,28.8,80.0,51.026,21.33,5.57,6.8,0,AVERAGE,MEDIUM_RISK,-1.1271167549699475,0.12859887456458302,1
STU00666,MECH,M,2021,MEDIUM,79.72749999999999,40.072500000000005,23.8875,10.39,23.53,57.8325,23.0,90.25,50.6825,13.1525,7.48,6.52,0,GOOD,LOW_RISK,-0.4433574853282225,-0.15759090332903308,0
STU00667,MECH,M,2022,LOW,67.1,43.285,21.98,12.24,17.29,52.485,14.0,67.0,48.69,16.4,6.39,6.4,0,AVERAGE,MEDIUM_RISK,-1.8404723406310952,-0.47118191457155356,1
STU00668,CSE,M,2024,LOW,74.88,44.54833333333334,23.885,13.963333333333331,22.416666666666668,59.080000000000005,25.166666666666668,51.833333333333336,49.73166666666666,13.21,7.48,7.16,0,GOOD,LOW_RISK,-0.19026166971873465,-0.6569889583012322,1
STU00669,ECE,F,2021,LOW,80.595,49.16,25.0,15.0,25.0,62.015,45.0,80.0,68.95500000000001,25.82,7.63,7.72,0,GOOD,LOW_RISK,2.1274993156023405,-0.04047984002034708,0
STU00670,IT,M,2024,HIGH,90.966,50.0,25.0,15.0,25.0,78.47,56.2,119.4,84.902,31.716,8.99,8.68,0,EXCELLENT,LOW_RISK,4.3262360027463105,0.6293394866532439,0
STU00671,EEE,M,2021,LOW,74.012,45.31,17.616,11.506,20.902,50.59,25.6,47.8,39.788,12.544,7.95,6.35,0,GOOD,LOW_RISK,-1.5353063353197198,-0.5805018997552653,1
STU00672,MECH,F,2024,HIGH,98.34,50.0,25.0,15.0,25.0,80.12333333333333,58.333333333333336,141.66666666666666,97.53,26.19333333333333,9.2,8.85,0,EXCELLENT,LOW_RISK,4.931940065869841,0.8714203477107486,0
STU00673,MECH,M,2023,MEDIUM,82.42666666666666,45.995000000000005,19.87666666666667,11.866666666666667,20.993333333333336,53.36833333333333,26.33333333333333,46.333333333333336,35.40833333333333,15.670000000000002,6.64,6.94,0,AVERAGE,MEDIUM_RISK,-1.025486226783936,-0.3440478513091639,1
STU00674,CSE,M,2021,HIGH,82.535,50.0,23.4675,13.92,24.9725,65.0325,30.75,85.0,68.275,28.4525,8.01,7.95,0,GOOD,LOW_RISK,2.01320766323453,-0.05677798591795472,0
STU00675,MECH,M,2023,LOW,67.53,40.45,21.155,10.74,21.91,54.68,28.5,55.5,33.675,13.57,6.61,6.46,0,AVERAGE,MEDIUM_RISK,-1.7836888764550272,-0.4445740165316046,1
STU00676,MECH,M,2023,HIGH,78.92166666666667,47.055,25.0,14.288333333333334,23.48,69.38666666666667,32.833333333333336,85.66666666666667,61.47333333333333,21.56833333333333,7.37,7.72,0,GOOD,LOW_RISK,1.4529171838281116,-0.13459614777807644,0
STU00677,MECH,F,2024,MEDIUM,71.66,46.48,22.785,12.61,24.42,62.935,22.5,70.0,26.545,22.065,7.81,7.54,0,GOOD,LOW_RISK,-0.0012772088246502248,-0.6583836251016412,1
STU00678,CSE,M,2022,LOW,76.25399999999999,48.544,23.294,11.424,24.65,57.484,15.6,59.4,53.39,23.294,6.13,7.54,0,AVERAGE,MEDIUM_RISK,-0.09213353756651561,-0.3618313971441294,1
STU00679,CSE,M,2024,MEDIUM,79.662,48.44,23.206,15.0,24.954,64.356,34.8,85.8,63.83,28.360000000000003,8.43,7.67,0,GOOD,LOW_RISK,1.966914298944019,-0.14396515891259848,0
STU00680,ECE,F,2024,LOW,72.22666666666667,41.98,22.26333333333333,9.256666666666668,21.86,30.89,15.666666666666666,53.333333333333336,31.05,13.550000000000002,6.42,5.41,0,AVERAGE,MEDIUM_RISK,-2.7904976603334135,-0.6652369749584504,1
STU00681,CIVIL,M,2024,MEDIUM,88.90333333333332,50.0,25.0,15.0,25.0,72.08,47.0,65.33333333333333,77.3,21.2,8.83,8.12,0,EXCELLENT,LOW_RISK,2.8994377545529146,-0.053296780415160415,0
STU00682,MECH,M,2023,LOW,58.586666666666666,30.343333333333334,11.496666666666668,3.6633333333333336,17.153333333333332,46.673333333333325,8.666666666666666,5.0,5.77,3.43,4.69,5.33,0,AT_RISK,HIGH_RISK,-6.777032029047554,-0.41510465582521,1
STU00683,EEE,M,2023,LOW,63.7025,29.3575,21.8275,13.1775,18.0725,38.745000000000005,18.25,21.0,19.645,10.585,5.48,5.19,0,AVERAGE,MEDIUM_RISK,-4.076693309581406,-0.7452816737614586,1
STU00684,CIVIL,M,2022,MEDIUM,68.94,32.36,13.035,9.315,22.845,49.120000000000005,13.5,34.0,3.285,17.45,6.0,5.52,0,AVERAGE,MEDIUM_RISK,-4.0569842316186,-0.36550660444048966,1
STU00685,ECE,F,2021,LOW,76.775,48.63,24.3825,15.0,25.0,70.28999999999999,27.5,81.25,66.2625,37.115,7.98,8.24,0,GOOD,LOW_RISK,2.2656184151011325,-0.07890771595757948,0
STU00686,CIVIL,F,2022,MEDIUM,93.15333333333332,50.0,25.0,15.0,25.0,79.74333333333334,54.66666666666666,133.0,92.63,37.64666666666667,9.07,8.22,0,EXCELLENT,LOW_RISK,4.6874149602332995,0.8841688151995494,0
STU00687,MECH,F,2021,HIGH,94.44333333333331,50.0,25.0,15.0,25.0,79.61666666666666,45.333333333333336,119.0,82.45333333333333,35.53,9.44,9.16,0,EXCELLENT,LOW_RISK,4.5313332338134895,0.5691617825051573,0
