student_id,course_id,semester,internal_marks,assignment_marks,quiz_marks,lab_marks,final_marks
STU00605,CE302,1,45.9,20.61,15.0,20.61,63.54
STU00605,CE302,2,43.11,24.79,15.0,21.04,50.81
STU00605,CE301,3,50.0,18.46,15.0,15.8,46.4
STU00606,CS302,1,45.75,10.0,11.89,25.0,46.33
STU00606,CS301,2,50.0,19.42,15.0,15.02,61.4
STU00606,CS301,3,50.0,21.22,15.0,25.0,39.82
STU00607,EC305,1,38.42,24.19,13.91,24.21,39.98
STU00607,EC304,2,49.41,18.25,15.0,23.48,54.93
STU00607,EC303,3,41.74,23.67,11.42,18.47,52.46
STU00608,EE301,1,50.0,12.18,9.39,21.72,71.62
STU00608,EE305,2,50.0,25.0,8.29,25.0,63.28
STU00608,EE304,3,44.9,14.92,14.0,20.49,56.02
STU00608,EE304,4,37.19,22.45,14.94,25.0,56.79
STU00608,EE303,5,50.0,22.39,15.0,23.85,62.86
STU00608,EE305,6,48.62,16.52,14.66,17.76,42.59
STU00609,CS302,1,32.68,6.5,10.42,15.73,44.42
STU00609,CS303,2,18.59,10.84,12.96,9.58,21.2
STU00609,CS304,3,39.56,25.0,4.61,14.17,48.45
STU00609,CS304,4,36.45,19.48,9.62,22.32,41.13
STU00609,CS301,5,29.5,23.13,15.0,5.59,31.47
STU00609,CS303,6,16.17,16.03,12.65,21.91,42.11
STU00610,IT303,1,50.0,23.49,15.0,22.45,61.11
STU00610,IT303,2,50.0,25.0,15.0,14.66,78.23
STU00611,CS305,1,37.62,16.2,10.44,16.07,51.87
STU00611,CS304,2,50.0,20.08,12.65,22.36,52.76
STU00611,CS302,3,50.0,19.96,15.0,23.09,35.63
STU00612,CS304,1,33.12,9.85,3.58,11.44,47.67
STU00612,CS305,2,23.64,14.95,6.15,9.58,19.79
STU00612,CS301,3,27.18,11.37,4.77,6.25,19.29
STU00613,ME301,1,50.0,15.56,15.0,25.0,69.63
STU00613,ME303,2,50.0,25.0,15.0,20.1,68.5
STU00613,ME305,3,49.58,25.0,12.01,25.0,50.14
STU00613,ME301,4,50.0,25.0,15.0,25.0,81.73
STU00614,CS304,1,41.18,25.0,12.32,25.0,58.73
STU00614,CS303,2,50.0,25.0,15.0,25.0,61.59
STU00614,CS301,3,43.6,25.0,15.0,25.0,65.89
STU00614,CS304,4,50.0,22.47,15.0,25.0,51.72
STU00614,CS304,5,50.0,25.0,11.27,25.0,61.07
STU00615,CS305,1,38.31,25.0,14.73,17.33,65.44
STU00615,CS301,2,31.59,25.0,10.62,22.14,71.9
STU00615,CS301,3,48.42,24.74,15.0,25.0,85.45
STU00615,CS302,4,50.0,9.14,11.27,25.0,49.96
STU00615,CS301,5,46.97,21.05,15.0,25.0,49.43
STU00616,ME301,1,45.2,25.0,15.0,12.92,57.33
STU00616,ME301,2,50.0,25.0,6.94,24.79,41.63
STU00617,ME305,1,40.42,25.0,14.97,20.83,51.59
STU00617,ME302,2,50.0,25.0,11.87,15.14,38.23
STU00618,EC303,1,37.7,21.86,14.58,15.3,37.21
STU00618,EC305,2,31.42,16.05,13.66,20.94,50.21
STU00618,EC305,3,27.41,16.14,15.0,23.61,39.82
STU00618,EC304,4,43.52,17.56,6.89,19.16,47.85
STU00619,IT301,1,45.2,25.0,11.99,25.0,63.56
STU00619,IT305,2,50.0,25.0,15.0,25.0,68.57
STU00620,EE301,1,50.0,14.91,15.0,21.05,34.13
STU00620,EE304,2,40.74,14.0,11.99,19.0,56.25
STU00620,EE303,3,39.25,25.0,5.17,22.8,47.86
STU00620,EE305,4,36.89,22.64,15.0,24.38,58.46
STU00621,CS301,1,44.03,17.19,9.21,24.89,49.57
STU00621,CS303,2,50.0,22.2,9.7,12.61,29.75
STU00621,CS301,3,36.15,23.08,12.91,18.71,46.84
STU00622,EC305,1,50.0,25.0,15.0,24.42,76.44
STU00622,EC305,2,50.0,25.0,15.0,25.0,74.31
STU00622,EC301,3,50.0,23.54,14.82,25.0,51.15
STU00622,EC301,4,50.0,24.19,15.0,25.0,71.47
STU00622,EC301,5,50.0,25.0,15.0,25.0,70.78
STU00623,CS305,1,50.0,25.0,15.0,25.0,82.49
STU00623,CS302,2,50.0,24.54,6.98,25.0,73.95
STU00623,CS302,3,50.0,25.0,15.0,25.0,63.36
STU00623,CS304,4,50.0,25.0,14.25,25.0,63.16
STU00624,IT303,1,50.0,24.93,13.87,21.38,76.76
STU00624,IT302,2,50.0,17.14,15.0,18.35,63.77
STU00624,IT301,3,50.0,25.0,12.52,18.96,81.55
STU00625,ME302,1,50.0,25.0,15.0,25.0,67.17
STU00625,ME302,2,50.0,25.0,14.58,25.0,56.51
STU00625,ME304,3,50.0,25.0,15.0,25.0,77.96
STU00625,ME302,4,50.0,23.92,15.0,25.0,79.2
STU00626,IT302,1,50.0,13.14,15.0,25.0,48.34
STU00626,IT303,2,50.0,25.0,15.0,23.75,46.84
STU00626,IT303,3,50.0,25.0,15.0,25.0,54.66
STU00627,EE303,1,44.75,17.72,15.0,23.5,57.07
STU00627,EE303,2,50.0,24.72,12.52,23.88,59.67
STU00627,EE302,3,47.56,17.14,15.0,22.45,53.1
STU00627,EE305,4,50.0,22.76,15.0,17.19,33.95
STU00627,EE302,5,39.68,25.0,15.0,25.0,62.16
STU00628,IT303,1,37.8,25.0,5.0,19.79,21.83
STU00628,IT302,2,20.82,8.79,2.46,19.58,26.09
STU00628,IT305,3,50.0,19.1,14.88,18.94,27.0
STU00628,IT301,4,21.67,24.45,7.53,14.38,42.17
STU00628,IT303,5,37.9,25.0,8.01,23.57,39.56
STU00629,ME303,1,50.0,25.0,15.0,25.0,77.24
STU00629,ME301,2,50.0,25.0,15.0,25.0,82.54
STU00629,ME304,3,50.0,25.0,15.0,25.0,79.28
STU00629,ME304,4,50.0,25.0,11.79,25.0,71.78
STU00629,ME303,5,50.0,25.0,15.0,25.0,75.14
STU00630,CE301,1,40.07,25.0,15.0,25.0,63.84
STU00630,CE301,2,50.0,25.0,15.0,25.0,86.24
STU00630,CE301,3,50.0,25.0,15.0,25.0,60.78
STU00630,CE304,4,50.0,25.0,15.0,25.0,69.24
STU00630,CE303,5,50.0,25.0,15.0,25.0,66.13
STU00630,CE301,6,50.0,25.0,15.0,25.0,70.16
STU00631,EC303,1,36.73,17.8,8.78,25.0,40.16
STU00631,EC304,2,46.36,15.37,15.0,25.0,54.85
STU00631,EC301,3,25.74,24.86,5.6,22.12,58.43
STU00631,EC305,4,50.0,25.0,15.0,19.05,30.75
STU00632,CE305,1,43.89,11.11,3.02,16.0,21.67
STU00632,CE304,2,46.24,18.71,11.12,12.82,40.68
STU00632,CE302,3,41.53,25.0,15.0,12.73,45.65
STU00632,CE303,4,43.63,21.46,9.29,16.24,32.04
STU00632,CE304,5,39.99,25.0,15.0,23.93,48.13
STU00632,CE303,6,47.32,25.0,8.22,19.94,43.73
STU00633,ME305,1,50.0,20.77,15.0,25.0,56.83
STU00633,ME304,2,50.0,25.0,11.16,25.0,64.96
STU00633,ME303,3,50.0,25.0,15.0,25.0,63.91
STU00634,IT301,1,42.5,25.0,15.0,25.0,58.08
STU00634,IT305,2,50.0,25.0,9.99,18.31,60.43
STU00634,IT303,3,50.0,20.19,14.89,25.0,60.67
STU00634,IT305,4,50.0,25.0,9.84,22.78,79.32
STU00634,IT302,5,50.0,25.0,15.0,25.0,60.6
STU00634,IT301,6,50.0,25.0,15.0,25.0,72.11
STU00635,ME302,1,50.0,25.0,15.0,25.0,50.74
STU00635,ME304,2,50.0,18.61,15.0,25.0,79.95
STU00635,ME302,3,50.0,25.0,15.0,22.67,56.25
STU00635,ME301,4,50.0,25.0,13.03,25.0,71.24
STU00636,EE302,1,34.12,24.51,0.93,23.58,37.58
STU00636,EE303,2,16.83,15.7,12.08,16.78,19.97
STU00636,EE302,3,48.23,18.48,13.45,18.52,49.25
STU00637,CS304,1,50.0,25.0,15.0,25.0,77.23
STU00637,CS302,2,50.0,25.0,15.0,25.0,86.6
STU00637,CS305,3,50.0,25.0,15.0,25.0,56.6
STU00638,EE304,1,50.0,25.0,13.69,25.0,51.82
STU00638,EE303,2,50.0,25.0,15.0,25.0,57.55
STU00639,CE305,1,36.44,14.03,10.89,13.83,50.15
STU00639,CE302,2,40.99,19.81,9.68,19.71,49.72
STU00639,CE304,3,34.36,25.0,15.0,13.26,49.08
STU00639,CE302,4,38.98,13.1,15.0,17.72,42.22
STU00639,CE304,5,25.28,11.9,15.0,17.89,35.86
STU00640,ME302,1,36.54,25.0,10.83,13.59,43.41
STU00640,ME303,2,44.82,20.71,14.8,22.23,42.84
STU00640,ME304,3,39.42,13.57,11.4,14.85,33.6
STU00640,ME305,4,38.63,23.98,11.41,16.83,52.33
STU00641,EE304,1,35.61,25.0,14.47,25.0,47.27
STU00641,EE302,2,50.0,23.26,11.25,23.73,54.05
STU00641,EE302,3,44.86,25.0,0.0,19.29,29.94
STU00641,EE303,4,50.0,10.51,15.0,17.96,44.47
STU00642,ME301,1,50.0,25.0,12.6,25.0,81.26
STU00642,ME301,2,49.59,25.0,15.0,25.0,62.44
STU00642,ME302,3,47.36,21.0,15.0,25.0,49.23
STU00642,ME302,4,50.0,21.71,15.0,16.65,56.12
STU00642,ME302,5,50.0,24.55,15.0,25.0,66.05
STU00642,ME304,6,50.0,25.0,5.48,25.0,48.32
STU00643,EE304,1,47.78,21.39,8.97,25.0,58.86
STU00643,EE304,2,31.12,18.74,11.6,22.19,34.8
STU00643,EE303,3,49.83,16.49,14.06,17.84,43.22
STU00643,EE304,4,50.0,25.0,15.0,13.12,43.27
STU00644,EE303,1,50.0,25.0,15.0,25.0,60.06
STU00644,EE302,2,50.0,25.0,15.0,25.0,100.0
STU00645,CE305,1,48.0,25.0,12.47,25.0,75.68
STU00645,CE304,2,36.28,25.0,15.0,25.0,45.43
STU00645,CE303,3,50.0,24.92,15.0,24.66,60.39
STU00645,CE304,4,47.6,25.0,15.0,25.0,59.04
STU00645,CE302,5,50.0,25.0,15.0,20.79,50.96
STU00646,CE305,1,50.0,25.0,15.0,25.0,93.11
STU00646,CE304,2,50.0,25.0,12.61,25.0,78.37
STU00646,CE304,3,50.0,25.0,15.0,25.0,50.26
STU00647,IT301,1,29.64,15.42,15.0,25.0,46.76
STU00647,IT304,2,50.0,25.0,12.7,21.81,35.82
STU00647,IT301,3,33.93,16.02,14.43,19.83,38.13
STU00647,IT305,4,31.3,9.72,15.0,22.21,47.48
STU00647,IT304,5,40.13,14.21,11.65,21.36,45.48
STU00648,EC303,1,50.0,25.0,15.0,25.0,56.53
STU00648,EC302,2,50.0,25.0,15.0,25.0,47.35
STU00648,EC305,3,50.0,25.0,14.79,25.0,59.48
STU00648,EC301,4,49.5,25.0,15.0,22.86,70.06
STU00648,EC301,5,43.97,23.86,15.0,25.0,51.83
STU00648,EC305,6,50.0,25.0,15.0,25.0,59.51
STU00649,EC305,1,37.82,16.14,10.18,11.35,38.75
STU00649,EC304,2,18.91,20.9,0.94,6.73,25.15
STU00649,EC304,3,42.86,19.54,7.22,25.0,38.65
STU00650,ME301,1,37.05,25.0,15.0,16.3,49.88
STU00650,ME304,2,39.82,17.97,10.46,22.45,58.37
STU00651,IT305,1,50.0,25.0,15.0,25.0,70.62
STU00651,IT303,2,50.0,25.0,15.0,21.43,47.39
STU00652,EE303,1,50.0,25.0,13.27,25.0,59.55
STU00652,EE305,2,50.0,25.0,15.0,25.0,46.34
STU00652,EE302,3,50.0,25.0,15.0,20.05,62.28
STU00652,EE303,4,50.0,23.14,15.0,25.0,150.0
STU00653,CS304,1,50.0,21.88,14.14,25.0,51.58
STU00653,CS303,2,50.0,25.0,13.57,25.0,54.88
STU00654,CS301,1,50.0,25.0,15.0,25.0,83.02
STU00654,CS301,2,50.0,25.0,15.0,25.0,80.03
STU00654,CS302,3,50.0,17.47,15.0,25.0,86.57
STU00654,CS301,4,50.0,25.0,15.0,25.0,81.17
STU00654,CS302,5,50.0,25.0,15.0,25.0,67.59
STU00654,CS304,6,50.0,25.0,15.0,25.0,64.98
STU00655,ME303,1,40.28,17.17,8.54,25.0,47.15
STU00655,ME305,2,48.44,25.0,14.76,23.24,22.65
STU00655,ME305,3,42.04,25.0,11.24,22.85,43.67
STU00655,ME301,4,40.87,21.41,7.19,25.0,58.79
STU00656,EC303,1,50.0,25.0,15.0,25.0,75.0
STU00656,EC302,2,50.0,25.0,15.0,25.0,100.0
STU00656,EC304,3,50.0,25.0,15.0,25.0,100.0
STU00656,EC303,4,50.0,25.0,15.0,25.0,69.53
STU00657,CE304,1,50.0,25.0,15.0,25.0,70.22
STU00657,CE302,2,50.0,25.0,15.0,25.0,83.05
STU00657,CE301,3,50.0,25.0,15.0,25.0,91.26
STU00657,CE301,4,50.0,25.0,15.0,25.0,77.62
STU00657,CE305,5,50.0,25.0,15.0,25.0,100.0
STU00658,EC305,1,50.0,25.0,15.0,22.37,56.11
STU00658,EC301,2,50.0,23.59,15.0,20.38,75.03
STU00658,EC305,3,50.0,25.0,10.42,25.0,50.25
STU00658,EC302,4,45.01,25.0,15.0,25.0,67.94
STU00659,EC302,1,50.0,20.56,15.0,22.26,38.72
STU00659,EC305,2,42.81,25.0,10.93,25.0,49.72
STU00659,EC305,3,29.03,25.0,14.9,18.96,53.95
STU00659,EC302,4,28.76,12.62,15.0,25.0,60.33
STU00660,EE301,1,42.11,22.88,15.0,18.17,56.67
STU00660,EE302,2,42.43,25.0,13.12,25.0,61.49
STU00660,EE304,3,41.52,25.0,13.05,19.79,55.3
STU00660,EE303,4,50.0,25.0,15.0,25.0,58.12
STU00661,IT305,1,47.16,25.0,15.0,25.0,76.01
STU00661,IT301,2,50.0,16.23,14.67,23.48,84.57
STU00661,IT302,3,50.0,25.0,15.0,25.0,71.57
STU00661,IT303,4,50.0,25.0,15.0,23.04,61.33
STU00661,IT301,5,50.0,25.0,15.0,25.0,72.05
STU00662,CS304,1,44.13,25.0,14.49,25.0,38.81
STU00662,CS305,2,39.27,25.0,13.76,25.0,61.88
STU00662,CS305,3,50.0,25.0,15.0,20.54,60.66
STU00662,CS304,4,50.0,25.0,9.76,25.0,36.46
STU00662,CS303,5,50.0,25.0,15.0,25.0,57.67
STU00662,CS303,6,48.22,20.25,14.08,25.0,68.17
STU00663,CE302,1,50.0,23.91,9.62,25.0,61.88
STU00663,CE304,2,46.75,25.0,15.0,25.0,59.04
STU00663,CE305,3,50.0,25.0,15.0,25.0,60.89
STU00663,CE304,4,50.0,25.0,8.18,18.54,84.15
STU00663,CE304,5,40.75,22.69,12.27,25.0,66.6
STU00664,ME301,1,47.48,13.56,12.33,24.72,43.77
STU00664,ME305,2,47.19,25.0,13.46,25.0,35.08
STU00664,ME301,3,39.12,13.42,15.0,14.6,59.72
STU00664,ME305,4,50.0,25.0,7.55,21.82,70.45
STU00664,ME303,5,50.0,24.03,15.0,17.19,35.3
STU00664,ME303,6,50.0,16.58,15.0,18.44,66.4
STU00665,IT301,1,49.05,11.77,3.32,25.0,46.21
STU00665,IT305,2,40.71,22.12,3.28,22.39,53.68
STU00665,IT305,3,50.0,25.0,15.0,21.33,40.1
STU00665,IT305,4,50.0,12.4,9.57,20.46,50.65
STU00665,IT304,5,39.12,25.0,15.0,25.0,43.08
STU00666,ME305,1,40.49,25.0,10.32,25.0,70.6
STU00666,ME302,2,39.57,25.0,15.0,19.12,66.63
STU00666,ME305,3,33.38,22.31,13.34,25.0,37.45
STU00666,ME304,4,46.85,23.24,2.9,25.0,56.65
STU00667,ME304,1,38.88,25.0,9.48,16.97,48.81
STU00667,ME302,2,47.69,18.96,15.0,17.61,56.16
STU00668,CS303,1,41.13,25.0,15.0,22.03,52.93
STU00668,CS302,2,49.55,25.0,10.89,17.0,51.61
STU00668,CS305,3,50.0,18.31,12.89,25.0,75.7
STU00668,CS303,4,33.46,25.0,15.0,20.47,67.48
STU00668,CS304,5,45.36,25.0,15.0,25.0,44.68
STU00668,CS303,6,47.79,25.0,15.0,25.0,62.08
STU00669,EC303,1,48.32,25.0,15.0,25.0,61.24
STU00669,EC302,2,50.0,25.0,15.0,25.0,62.79
STU00670,IT304,1,50.0,25.0,15.0,25.0,100.0
STU00670,IT304,2,50.0,25.0,15.0,25.0,76.23
STU00670,IT302,3,50.0,25.0,15.0,25.0,68.39
STU00670,IT303,4,50.0,25.0,15.0,25.0,69.09
STU00670,IT305,5,50.0,25.0,15.0,25.0,78.64
STU00671,EE302,1,41.07,24.67,10.72,19.24,30.52
STU00671,EE304,2,50.0,25.0,9.38,25.0,59.82
STU00671,EE304,3,35.48,9.62,15.0,10.27,53.44
STU00671,EE302,4,50.0,3.79,8.72,25.0,49.93
STU00671,EE305,5,50.0,25.0,13.71,25.0,59.24
STU00672,ME305,1,50.0,25.0,15.0,25.0,70.6
STU00672,ME305,2,50.0,25.0,15.0,25.0,87.07
STU00672,ME301,3,50.0,25.0,15.0,25.0,82.7
STU00673,ME302,1,32.85,15.57,11.79,18.85,51.23
STU00673,ME305,2,44.05,25.0,13.0,25.0,74.74
STU00673,ME301,3,50.0,14.64,15.0,17.94,47.87
STU00673,ME301,4,50.0,16.89,15.0,25.0,67.99
STU00673,ME305,5,49.07,22.16,1.41,20.59,37.47
STU00673,ME302,6,50.0,25.0,15.0,18.58,40.91
STU00674,CS302,1,50.0,25.0,15.0,25.0,96.51
STU00674,CS304,2,50.0,25.0,10.68,25.0,42.46
STU00674,CS303,3,50.0,18.87,15.0,25.0,51.2
STU00674,CS303,4,50.0,25.0,15.0,24.89,69.96
STU00675,ME302,1,40.03,25.0,6.48,21.86,51.74
STU00675,ME304,2,40.87,17.31,15.0,21.96,57.62
STU00676,ME304,1,45.3,25.0,12.08,25.0,84.96
STU00676,ME302,2,50.0,25.0,13.65,25.0,74.01
STU00676,ME305,3,40.75,25.0,15.0,15.88,51.2
STU00676,ME305,4,46.28,25.0,15.0,25.0,73.11
STU00676,ME302,5,50.0,25.0,15.0,25.0,71.29
STU00676,ME304,6,50.0,25.0,15.0,25.0,61.75
STU00677,ME301,1,50.0,22.08,10.22,25.0,49.9
STU00677,ME305,2,42.96,23.49,15.0,23.84,75.97
STU00678,CS301,1,50.0,19.81,12.79,23.25,68.1
STU00678,CS303,2,46.46,25.0,12.69,25.0,53.81
STU00678,CS305,3,50.0,21.66,11.68,25.0,71.87
STU00678,CS304,4,50.0,25.0,10.15,25.0,49.79
STU00678,CS301,5,46.26,25.0,9.81,25.0,43.85
STU00679,CS301,1,50.0,25.0,15.0,25.0,65.67
STU00679,CS304,2,50.0,25.0,15.0,25.0,49.58
STU00679,CS304,3,42.2,25.0,15.0,25.0,77.12
STU00679,CS301,4,50.0,25.0,15.0,25.0,60.76
STU00679,CS303,5,50.0,16.03,15.0,24.77,68.65
STU00680,EC303,1,50.0,25.0,6.21,25.0,24.47
STU00680,EC303,2,30.39,25.0,9.0,20.75,26.77
STU00680,EC302,3,45.55,16.79,12.56,19.83,41.43
STU00681,CE303,1,50.0,25.0,15.0,25.0,64.84
STU00681,CE303,2,50.0,25.0,15.0,25.0,68.7
STU00681,CE304,3,50.0,25.0,15.0,25.0,82.7
STU00682,ME303,1,23.15,12.29,4.45,7.67,54.3
STU00682,ME303,2,38.61,12.97,3.9,18.79,49.6
STU00682,ME303,3,29.27,9.23,2.64,25.0,36.12
STU00683,EE305,1,39.31,19.23,15.0,22.33,30.12
STU00683,EE305,2,42.05,21.87,15.0,14.41,32.98
STU00683,EE302,3,36.07,25.0,11.16,18.44,43.77
STU00683,EE305,4,-5.0,21.21,11.55,17.11,48.11
STU00684,CE302,1,28.02,14.42,10.09,24.15,50.9
STU00684,CE305,2,36.7,11.65,8.54,21.54,47.34
STU00685,EC303,1,50.0,25.0,15.0,25.0,77.32
STU00685,EC305,2,50.0,25.0,15.0,25.0,76.66
STU00685,EC304,3,44.52,22.53,15.0,25.0,58.74
STU00685,EC303,4,50.0,25.0,15.0,25.0,68.44
STU00686,CE302,1,50.0,25.0,15.0,25.0,74.86
STU00686,CE304,2,50.0,25.0,15.0,25.0,73.53
STU00686,CE302,3,50.0,25.0,15.0,25.0,90.84
STU00687,ME305,1,50.0,25.0,15.0,25.0,75.4
STU00687,ME302,2,50.0,25.0,15.0,25.0,76.63
STU00687,ME303,3,50.0,25.0,15.0,25.0,86.82
STU00688,CE305,1,46.23,19.68,10.47,25.0,46.02
STU00688,CE304,2,50.0,20.34,14.28,25.0,58.53
STU00688,CE303,3,42.56,23.4,15.0,25.0,56.15
STU00688,CE305,4,50.0,17.53,10.46,24.41,66.64
STU00688,CE305,5,35.25,21.61,0.67,19.24,33.85
STU00688,CE304,6,39.76,17.35,10.84,14.87,32.36
STU00689,CS305,1,15.16,15.15,8.6,15.07,32.26
STU00689,CS302,2,27.33,13.83,11.34,23.7,26.91
STU00689,CS304,3,24.75,21.42,11.92,20.95,42.93
STU00690,CS303,1,50.0,23.04,15.0,25.0,46.21
STU00690,CS303,2,49.94,25.0,15.0,24.03,35.0
STU00691,CS302,1,50.0,25.0,11.14,11.99,83.24
STU00691,CS305,2,50.0,7.95,11.67,25.0,66.5
STU00691,CS302,3,50.0,25.0,15.0,25.0,35.25
STU00692,ME304,1,50.0,25.0,13.79,25.0,68.49
STU00692,ME305,2,50.0,25.0,15.0,25.0,69.36
STU00692,ME302,3,50.0,25.0,15.0,25.0,66.23
STU00692,ME301,4,50.0,25.0,15.0,25.0,75.73
STU00692,ME301,5,50.0,22.39,15.0,22.26,90.29
STU00693,IT301,1,49.79,15.74,12.92,25.0,64.03
STU00693,IT305,2,43.54,18.56,15.0,22.61,56.71
STU00693,IT301,3,33.92,22.45,15.0,25.0,26.25
STU00693,IT305,4,33.95,14.31,14.41,25.0,49.3
STU00693,IT302,5,50.0,12.99,10.77,18.27,51.84
STU00693,IT302,6,42.24,12.9,9.64,6.38,64.29
STU00694,CS304,1,50.0,15.54,15.0,21.82,26.77
STU00694,CS301,2,50.0,17.54,15.0,25.0,60.42
STU00694,CS305,3,31.98,25.0,8.96,9.23,60.55
STU00695,IT302,1,37.15,13.33,15.0,25.0,61.54
STU00695,IT302,2,50.0,15.41,14.61,25.0,57.72
STU00696,CE302,1,47.94,25.0,15.0,22.21,57.95
STU00696,CE302,2,50.0,25.0,15.0,25.0,64.45
STU00697,EC301,1,50.0,25.0,15.0,25.0,41.99
STU00697,EC303,2,28.44,17.23,13.81,13.27,63.78
STU00697,EC302,3,39.45,23.11,15.0,25.0,67.24
STU00697,EC301,4,50.0,25.0,11.93,25.0,63.33
STU00697,EC301,5,50.0,22.0,15.0,25.0,52.24
STU00698,EE301,1,32.66,25.0,12.99,20.28,62.5
STU00698,EE305,2,40.35,15.02,15.0,18.82,40.77
STU00698,EE303,3,34.58,17.41,14.21,22.01,33.94
STU00699,CE304,1,32.52,21.53,15.0,25.0,43.88
STU00699,CE304,2,32.28,22.44,8.05,25.0,55.63
STU00699,CE305,3,37.87,25.0,15.0,21.83,26.55
STU00699,CE301,4,47.64,7.67,15.0,25.0,23.38
STU00699,CE304,5,50.0,23.0,15.0,23.77,63.1
STU00699,CE304,6,44.4,19.59,15.0,16.53,27.68
STU00700,CS305,1,46.46,25.0,15.0,22.38,48.51
STU00700,CS305,2,32.89,25.0,9.71,25.0,36.46
STU00700,CS303,3,50.0,23.99,15.0,21.99,61.21
STU00700,CS305,4,50.0,25.0,15.0,25.0,65.83
STU00701,IT303,1,49.96,25.0,12.77,25.0,78.82
STU00701,IT304,2,50.0,18.69,15.0,16.47,59.19
STU00701,IT302,3,44.7,19.44,12.66,25.0,51.12
STU00701,IT301,4,50.0,25.0,12.63,24.23,70.42
STU00702,CS304,1,50.0,14.73,15.0,25.0,69.66
STU00702,CS302,2,50.0,24.13,15.0,21.58,59.14
STU00702,CS301,3,50.0,25.0,15.0,25.0,60.25
STU00702,CS303,4,49.35,25.0,8.28,25.0,73.7
STU00702,CS304,5,50.0,25.0,10.32,23.96,80.6
STU00702,CS305,6,36.48,25.0,15.0,25.0,53.77
STU00703,IT301,1,50.0,17.11,12.53,14.18,51.32
STU00703,IT302,2,43.53,25.0,7.69,8.0,63.04
STU00703,IT305,3,36.59,25.0,5.34,17.49,52.57
STU00704,ME305,1,32.6,19.2,5.38,25.0,20.56
STU00704,ME301,2,50.0,14.3,1.52,14.34,53.82
STU00704,ME305,3,40.79,25.0,15.0,25.0,59.27
STU00704,ME305,4,42.38,7.76,15.0,21.83,32.21
STU00705,EC302,1,50.0,25.0,14.13,25.0,63.2
STU00705,EC304,2,50.0,25.0,15.0,25.0,65.11
STU00705,EC302,3,50.0,25.0,15.0,25.0,57.08
STU00705,EC303,4,49.15,25.0,15.0,25.0,69.82
STU00706,EE304,1,50.0,25.0,15.0,14.37,56.89
STU00706,EE302,2,50.0,20.53,12.8,25.0,51.25
STU00706,EE304,3,49.06,25.0,15.0,16.76,65.19
STU00706,EE303,4,50.0,25.0,15.0,25.0,56.81
STU00706,EE303,5,44.75,25.0,15.0,17.06,43.56
STU00706,EE303,6,45.6,25.0,15.0,25.0,60.37
STU00707,IT303,1,50.0,20.72,15.0,25.0,60.84
STU00707,IT305,2,50.0,25.0,12.57,25.0,84.1
STU00707,IT304,3,50.0,25.0,12.33,25.0,64.82
STU00707,IT304,4,50.0,25.0,15.0,22.77,67.45
STU00707,IT304,5,50.0,25.0,15.0,25.0,49.68
STU00708,EE304,1,50.0,25.0,7.13,25.0,57.08
STU00708,EE301,2,50.0,19.63,8.97,25.0,57.67
STU00708,EE302,3,50.0,25.0,15.0,25.0,63.76
STU00709,EE303,1,46.74,25.0,15.0,21.98,78.57
STU00709,EE303,2,50.0,25.0,15.0,25.0,69.52
STU00709,EE304,3,50.0,25.0,15.0,24.93,70.66
STU00709,EE305,4,50.0,22.12,15.0,25.0,63.03
STU00710,EE305,1,50.0,24.91,6.95,25.0,41.29
STU00710,EE303,2,48.74,25.0,12.45,18.85,50.77
STU00710,EE301,3,42.48,22.03,12.36,25.0,56.97
STU00711,CE303,1,44.37,25.0,13.47,21.65,65.61
STU00711,CE305,2,50.0,21.35,12.36,20.96,20.76
STU00711,CE301,3,42.22,13.9,15.0,16.14,60.45
STU00712,EC302,1,50.0,25.0,15.0,25.0,70.62
STU00712,EC305,2,50.0,25.0,15.0,21.64,71.53
STU00712,EC301,3,49.36,25.0,15.0,23.66,58.12
STU00712,EC301,4,37.9,25.0,15.0,20.09,65.34
STU00712,EC303,5,50.0,25.0,15.0,23.98,67.7
STU00713,EE303,1,50.0,25.0,15.0,25.0,60.8
STU00713,EE304,2,50.0,21.72,15.0,22.87,62.76
STU00713,EE301,3,50.0,25.0,15.0,25.0,44.39
STU00713,EE304,4,40.18,25.0,15.0,25.0,52.85
STU00713,EE302,5,50.0,22.63,7.99,18.03,60.48
STU00714,CS302,1,42.3,20.99,6.06,14.18,34.66
STU00714,CS304,2,33.93,15.91,5.65,14.92,21.72
STU00714,CS303,3,35.7,20.06,7.23,18.9,41.77
STU00714,CS305,4,23.62,13.14,3.87,20.31,15.44
STU00714,CS301,5,25.9,18.07,10.04,6.86,23.13
STU00714,CS301,6,26.79,12.07,7.92,9.15,24.91
STU00715,EE304,1,50.0,25.0,7.52,24.84,38.88
STU00715,EE302,2,50.0,25.0,15.0,25.0,42.26
STU00715,EE304,3,50.0,8.87,15.0,24.95,67.94
STU00715,EE304,4,50.0,14.17,15.0,20.71,46.08
STU00716,IT302,1,39.48,11.93,5.01,9.48,29.21
STU00716,IT303,2,43.68,10.87,9.31,5.76,49.38
STU00716,IT302,3,31.56,22.35,11.04,13.75,29.71
STU00716,IT304,4,23.88,20.32,14.0,14.03,30.35
STU00717,EC304,1,41.45,19.0,15.0,21.62,150.0
STU00717,EC305,2,47.2,25.0,14.82,25.0,84.25
STU00717,EC305,3,46.05,19.31,12.2,25.0,71.18
