student_id,course_id,course_name,department,semester
STU00329,IT303,Software Engineering,IT,2
STU00330,IT303,Software Engineering,IT,1
STU00330,IT302,Cloud Computing,IT,2
STU00330,IT301,Web Technologies,IT,3
STU00330,IT301,Web Technologies,IT,4
STU00331,EC303,Communication Systems,ECE,1
STU00331,EC303,Communication Systems,ECE,2
STU00332,EC305,Microprocessors,ECE,1
STU00332,EC304,VLSI Design,ECE,2
STU00332,EC303,Communication Systems,ECE,3
STU00332,EC303,Communication Systems,ECE,4
STU00333,CS301,Data Structures,CSE,1
STU00333,CS301,Data Structures,CSE,2
STU00333,CS303,Operating Systems,CSE,3
STU00333,CS303,Operating Systems,CSE,4
STU00334,IT303,Software Engineering,IT,1
STU00334,IT305,Mobile Computing,IT,2
STU00334,IT301,Web Technologies,IT,3
STU00335,ME305,Heat Transfer,MECH,1
STU00335,ME301,Thermodynamics,MECH,2
STU00335,ME302,Fluid Mechanics,MECH,3
STU00336,IT301,Web Technologies,IT,1
STU00336,IT303,Software Engineering,IT,2
STU00337,CE305,Transportation Eng,CIVIL,1
STU00337,CE301,Structural Analysis,CIVIL,2
STU00337,CE302,Geotechnical Eng,CIVIL,3
STU00338,IT303,Software Engineering,IT,1
STU00338,IT303,Software Engineering,IT,2
STU00338,IT301,Web Technologies,IT,3
STU00338,IT301,Web Technologies,IT,4
STU00338,IT304,Information Security,IT,5
STU00338,IT302,Cloud Computing,IT,6
STU00339,ME303,Machine Design,MECH,1
STU00339,ME305,Heat Transfer,MECH,2
STU00339,ME302,Fluid Mechanics,MECH,3
STU00340,EC305,Microprocessors,ECE,1
STU00340,EC302,Digital Electronics,ECE,2
STU00340,EC305,Microprocessors,ECE,3
STU00340,EC305,Microprocessors,ECE,4
STU00340,EC304,VLSI Design,ECE,5
STU00341,CS302,DBMS,CSE,1
STU00341,CS302,DBMS,CSE,2
STU00341,CS305,Data Warehousing and Mining,CSE,3
STU00342,CE304,Concrete Tech,CIVIL,1
STU00342,CE303,Surveying,CIVIL,2
STU00342,CE303,Surveying,CIVIL,3
STU00342,CE305,Transportation Eng,CIVIL,4
STU00342,CE302,Geotechnical Eng,CIVIL,5
STU00342,CE301,Structural Analysis,CIVIL,6
STU00343,IT301,Web Technologies,IT,1
STU00343,IT303,Software Engineering,IT,2
STU00343,IT303,Software Engineering,IT,3
STU00343,IT302,Cloud Computing,IT,4
STU00344,EC301,Signals and Systems,ECE,1
STU00344,EC303,Communication Systems,ECE,2
STU00344,EC303,Communication Systems,ECE,3
STU00344,EC305,Microprocessors,ECE,4
STU00344,EC302,Digital Electronics,ECE,5
STU00344,EC305,Microprocessors,ECE,6
STU00345,IT301,Web Technologies,IT,1
STU00345,IT303,Software Engineering,IT,2
STU00345,IT303,Software Engineering,IT,3
STU00345,IT303,Software Engineering,IT,4
STU00346,EC305,Microprocessors,ECE,1
STU00346,EC304,VLSI Design,ECE,2
STU00346,EC305,Microprocessors,ECE,3
STU00346,EC304,VLSI Design,ECE,4
STU00346,EC303,Communication Systems,ECE,5
STU00346,EC302,Digital Electronics,ECE,6
STU00347,ME304,Manufacturing Tech,MECH,1
STU00347,ME304,Manufacturing Tech,MECH,2
STU00347,ME302,Fluid Mechanics,MECH,3
STU00348,ME304,Manufacturing Tech,MECH,1
STU00348,ME304,Manufacturing Tech,MECH,2
STU00349,ME302,Fluid Mechanics,MECH,1
STU00349,ME302,Fluid Mechanics,MECH,2
STU00349,ME301,Thermodynamics,MECH,3
STU00350,ME302,Fluid Mechanics,MECH,1
STU00350,ME305,Heat Transfer,MECH,2
STU00350,ME301,Thermodynamics,MECH,3
STU00351,EC304,VLSI Design,ECE,1
STU00351,EC304,VLSI Design,ECE,2
STU00352,IT305,Mobile Computing,IT,1
STU00352,IT301,Web Technologies,IT,2
STU00353,EE304,Power Electronics,EEE,1
STU00353,EE301,Power Systems,EEE,2
STU00353,EE301,Power Systems,EEE,3
STU00353,EE302,Control Systems,EEE,4
STU00353,EE303,Electrical Machines,EEE,5
STU00354,CS301,Data Structures,CSE,1
STU00354,CS301,Data Structures,CSE,2
STU00354,CS301,Data Structures,CSE,3
STU00354,CS302,DBMS,CSE,4
STU00354,CS305,Data Warehousing and Mining,CSE,5
STU00354,CS302,DBMS,CSE,6
STU00355,EE304,Power Electronics,EEE,1
STU00355,EE302,Control Systems,EEE,2
STU00355,EE305,Circuit Theory,EEE,3
STU00355,EE305,Circuit Theory,EEE,4
STU00356,ME301,Thermodynamics,MECH,1
STU00356,ME305,Heat Transfer,MECH,2
STU00357,EE305,Circuit Theory,EEE,1
STU00357,EE302,Control Systems,EEE,2
STU00358,EC301,Signals and Systems,ECE,1
STU00358,EC304,VLSI Design,ECE,2
STU00358,EC302,Digital Electronics,ECE,3
STU00359,EC302,Digital Electronics,ECE,1
STU00359,EC301,Signals and Systems,ECE,2
STU00359,EC302,Digital Electronics,ECE,3
STU00359,EC302,Digital Electronics,ECE,4
STU00360,ME303,Machine Design,MECH,1
STU00360,ME305,Heat Transfer,MECH,2
STU00360,ME301,Thermodynamics,MECH,3
STU00360,ME301,Thermodynamics,MECH,4
STU00361,EC302,Digital Electronics,ECE,1
STU00361,EC304,VLSI Design,ECE,2
STU00361,EC305,Microprocessors,ECE,3
STU00361,EC304,VLSI Design,ECE,4
STU00361,EC303,Communication Systems,ECE,5
STU00361,EC303,Communication Systems,ECE,6
STU00362,EC304,VLSI Design,ECE,1
STU00362,EC303,Communication Systems,ECE,2
STU00362,EC301,Signals and Systems,ECE,3
STU00362,EC302,Digital Electronics,ECE,4
STU00363,EE304,Power Electronics,EEE,1
STU00363,EE304,Power Electronics,EEE,2
STU00363,EE301,Power Systems,EEE,3
STU00364,EC302,Digital Electronics,ECE,1
STU00364,EC303,Communication Systems,ECE,2
STU00364,EC302,Digital Electronics,ECE,3
STU00364,EC303,Communication Systems,ECE,4
STU00365,EE304,Power Electronics,EEE,1
STU00365,EE304,Power Electronics,EEE,2
STU00365,EE302,Control Systems,EEE,3
STU00365,EE304,Power Electronics,EEE,4
STU00365,EE305,Circuit Theory,EEE,5
STU00366,CS305,Data Warehousing and Mining,CSE,1
STU00366,CS305,Data Warehousing and Mining,CSE,2
STU00366,CS304,Computer Networks,CSE,3
STU00366,CS305,Data Warehousing and Mining,CSE,4
STU00366,CS305,Data Warehousing and Mining,CSE,5
STU00366,CS301,Data Structures,CSE,6
STU00367,ME301,Thermodynamics,MECH,1
STU00367,ME301,Thermodynamics,MECH,2
STU00367,ME305,Heat Transfer,MECH,3
STU00367,ME302,Fluid Mechanics,MECH,4
STU00368,EE303,Electrical Machines,EEE,1
STU00368,EE302,Control Systems,EEE,2
STU00369,CE302,Geotechnical Eng,CIVIL,1
STU00369,CE302,Geotechnical Eng,CIVIL,2
STU00369,CE302,Geotechnical Eng,CIVIL,3
STU00369,CE302,Geotechnical Eng,CIVIL,4
STU00369,CE302,Geotechnical Eng,CIVIL,5
STU00370,EE304,Power Electronics,EEE,1
STU00370,EE301,Power Systems,EEE,2
STU00371,EC301,Signals and Systems,ECE,1
STU00371,EC305,Microprocessors,ECE,2
STU00371,EC301,Signals and Systems,ECE,3
STU00371,EC303,Communication Systems,ECE,4
STU00371,EC301,Signals and Systems,ECE,5
STU00371,EC301,Signals and Systems,ECE,6
STU00372,CE304,Concrete Tech,CIVIL,1
STU00372,CE302,Geotechnical Eng,CIVIL,2
STU00372,CE302,Geotechnical Eng,CIVIL,3
STU00372,CE304,Concrete Tech,CIVIL,4
STU00372,CE303,Surveying,CIVIL,5
STU00372,CE301,Structural Analysis,CIVIL,6
STU00373,EE302,Control Systems,EEE,1
STU00373,EE301,Power Systems,EEE,2
STU00374,CS302,DBMS,CSE,1
STU00374,CS304,Computer Networks,CSE,2
STU00374,CS304,Computer Networks,CSE,3
STU00374,CS305,Data Warehousing and Mining,CSE,4
STU00374,CS302,DBMS,CSE,5
STU00374,CS302,DBMS,CSE,6
STU00375,IT305,Mobile Computing,IT,1
STU00375,IT302,Cloud Computing,IT,2
STU00376,CS305,Data Warehousing and Mining,CSE,1
STU00376,CS302,DBMS,CSE,2
STU00376,CS302,DBMS,CSE,3
STU00376,CS304,Computer Networks,CSE,4
STU00376,CS303,Operating Systems,CSE,5
STU00377,CS302,DBMS,CSE,1
STU00377,CS303,Operating Systems,CSE,2
STU00377,CS302,DBMS,CSE,3
STU00377,CS301,Data Structures,CSE,4
STU00377,CS301,Data Structures,CSE,5
STU00378,IT303,Software Engineering,IT,1
STU00378,IT302,Cloud Computing,IT,2
STU00378,IT302,Cloud Computing,IT,3
STU00378,IT301,Web Technologies,IT,4
STU00378,IT305,Mobile Computing,IT,5
STU00378,IT303,Software Engineering,IT,6
STU00379,ME302,Fluid Mechanics,MECH,1
STU00379,ME302,Fluid Mechanics,MECH,2
STU00379,ME301,Thermodynamics,MECH,3
STU00379,ME305,Heat Transfer,MECH,4
STU00379,ME301,Thermodynamics,MECH,5
STU00379,ME303,Machine Design,MECH,6
STU00380,ME301,Thermodynamics,MECH,1
STU00380,ME303,Machine Design,MECH,2
STU00380,ME305,Heat Transfer,MECH,3
STU00380,ME303,Machine Design,MECH,4
STU00381,CE302,Geotechnical Eng,CIVIL,1
STU00381,CE303,Surveying,CIVIL,2
STU00381,CE305,Transportation Eng,CIVIL,3
STU00381,CE305,Transportation Eng,CIVIL,4
STU00382,EE305,Circuit Theory,EEE,1
STU00382,EE304,Power Electronics,EEE,2
STU00383,CE302,Geotechnical Eng,CIVIL,1
STU00383,CE304,Concrete Tech,CIVIL,2
STU00383,CE301,Structural Analysis,CIVIL,3
STU00383,CE302,Geotechnical Eng,CIVIL,4
STU00384,EE305,Circuit Theory,EEE,1
STU00384,EE304,Power Electronics,EEE,2
STU00384,EE303,Electrical Machines,EEE,3
STU00385,EE305,Circuit Theory,EEE,1
STU00385,EE301,Power Systems,EEE,2
STU00385,EE302,Control Systems,EEE,3
STU00385,EE305,Circuit Theory,EEE,4
STU00386,IT305,Mobile Computing,IT,1
STU00386,IT301,Web Technologies,IT,2
STU00386,IT302,Cloud Computing,IT,3
STU00387,ME301,Thermodynamics,MECH,1
STU00387,ME301,Thermodynamics,MECH,2
STU00387,ME303,Machine Design,MECH,3
STU00387,ME303,Machine Design,MECH,4
STU00387,ME301,Thermodynamics,MECH,5
STU00387,ME305,Heat Transfer,MECH,6
STU00388,IT301,Web Technologies,IT,1
STU00388,IT302,Cloud Computing,IT,2
STU00388,IT303,Software Engineering,IT,3
STU00388,IT303,Software Engineering,IT,4
STU00389,CE301,Structural Analysis,CIVIL,1
STU00389,CE301,Structural Analysis,CIVIL,2
STU00389,CE303,Surveying,CIVIL,3
STU00390,EC305,Microprocessors,ECE,1
STU00390,EC304,VLSI Design,ECE,2
STU00390,EC305,Microprocessors,ECE,3
STU00390,EC303,Communication Systems,ECE,4
STU00390,EC304,VLSI Design,ECE,5
STU00391,EE301,Power Systems,EEE,1
STU00391,EE302,Control Systems,EEE,2
STU00391,EE302,Control Systems,EEE,3
STU00391,EE303,Electrical Machines,EEE,4
STU00392,EC305,Microprocessors,ECE,1
STU00392,EC301,Signals and Systems,ECE,2
STU00392,EC304,VLSI Design,ECE,3
STU00393,ME303,Machine Design,MECH,1
STU00393,ME304,Manufacturing Tech,MECH,2
STU00394,EE301,Power Systems,EEE,1
STU00394,EE301,Power Systems,EEE,2
STU00395,IT302,Cloud Computing,IT,1
STU00395,IT303,Software Engineering,IT,2
STU00395,IT303,Software Engineering,IT,3
STU00395,IT305,Mobile Computing,IT,4
STU00395,IT302,Cloud Computing,IT,5
STU00396,CE303,Surveying,CIVIL,1
STU00396,CE301,Structural Analysis,CIVIL,2
STU00397,ME302,Fluid Mechanics,MECH,1
STU00397,ME303,Machine Design,MECH,2
STU00397,ME305,Heat Transfer,MECH,3
STU00397,ME301,Thermodynamics,MECH,4
STU00397,ME304,Manufacturing Tech,MECH,5
STU00398,IT301,Web Technologies,IT,1
STU00398,IT301,Web Technologies,IT,2
STU00398,IT303,Software Engineering,IT,3
STU00399,EE301,Power Systems,EEE,1
STU00399,EE301,Power Systems,EEE,2
STU00399,EE304,Power Electronics,EEE,3
STU00400,CS304,Computer Networks,CSE,1
STU00400,CS305,Data Warehousing and Mining,CSE,2
STU00400,CS303,Operating Systems,CSE,3
STU00400,CS301,Data Structures,CSE,4
STU00401,CS303,Operating Systems,CSE,1
STU00401,CS302,DBMS,CSE,2
STU00401,CS303,Operating Systems,CSE,3
STU00401,CS304,Computer Networks,CSE,4
STU00401,CS305,Data Warehousing and Mining,CSE,5
STU00402,CE303,Surveying,CIVIL,1
STU00402,CE301,Structural Analysis,CIVIL,2
STU00402,CE301,Structural Analysis,CIVIL,3
STU00402,CE303,Surveying,CIVIL,4
STU00402,CE301,Structural Analysis,CIVIL,5
STU00403,EC302,Digital Electronics,ECE,1
STU00403,EC303,Communication Systems,ECE,2
STU00403,EC304,VLSI Design,ECE,3
STU00403,EC305,Microprocessors,ECE,4
STU00403,EC304,VLSI Design,ECE,5
STU00404,CE305,Transportation Eng,CIVIL,1
STU00404,CE301,Structural Analysis,CIVIL,2
STU00404,CE302,Geotechnical Eng,CIVIL,3
STU00404,CE305,Transportation Eng,CIVIL,4
STU00404,CE305,Transportation Eng,CIVIL,5
STU00405,CE303,Surveying,CIVIL,1
STU00405,CE302,Geotechnical Eng,CIVIL,2
STU00405,CE303,Surveying,CIVIL,3
STU00406,CE303,Surveying,CIVIL,1
STU00406,CE305,Transportation Eng,CIVIL,2
STU00407,ME304,Manufacturing Tech,MECH,1
STU00407,ME304,Manufacturing Tech,MECH,2
STU00407,ME303,Machine Design,MECH,3
STU00407,ME305,Heat Transfer,MECH,4
STU00407,ME301,Thermodynamics,MECH,5
STU00408,CS304,Computer Networks,CSE,1
STU00408,CS302,DBMS,CSE,2
STU00408,CS305,Data Warehousing and Mining,CSE,3
STU00408,CS304,Computer Networks,CSE,4
STU00408,CS304,Computer Networks,CSE,5
STU00409,ME301,Thermodynamics,MECH,1
STU00409,ME301,Thermodynamics,MECH,2
STU00409,ME301,Thermodynamics,MECH,3
STU00409,ME301,Thermodynamics,MECH,4
STU00409,ME305,Heat Transfer,MECH,5
STU00409,ME304,Manufacturing Tech,MECH,6
STU00410,CE304,Concrete Tech,CIVIL,1
STU00410,CE302,Geotechnical Eng,CIVIL,2
STU00410,CE305,Transportation Eng,CIVIL,3
STU00410,CE301,Structural Analysis,CIVIL,4
STU00411,CE301,Structural Analysis,CIVIL,1
STU00411,CE304,Concrete Tech,CIVIL,2
STU00411,CE304,Concrete Tech,CIVIL,3
STU00411,CE303,Surveying,CIVIL,4
STU00411,CE305,Transportation Eng,CIVIL,5
STU00412,EC303,Communication Systems,ECE,1
STU00412,EC304,VLSI Design,ECE,2
STU00412,EC301,Signals and Systems,ECE,3
STU00412,EC301,Signals and Systems,ECE,4
STU00413,EE302,Control Systems,EEE,1
STU00413,EE305,Circuit Theory,EEE,2
STU00414,CS302,DBMS,CSE,1
STU00414,CS302,DBMS,CSE,2
STU00414,CS302,DBMS,CSE,3
STU00414,CS301,Data Structures,CSE,4
STU00415,CS304,Computer Networks,CSE,1
STU00415,CS304,Computer Networks,CSE,2
STU00415,CS305,Data Warehousing and Mining,CSE,3
STU00416,CS302,DBMS,CSE,1
STU00416,CS302,DBMS,CSE,2
STU00416,CS305,Data Warehousing and Mining,CSE,3
STU00416,CS303,Operating Systems,CSE,4
STU00416,CS303,Operating Systems,CSE,5
STU00417,CS301,Data Structures,CSE,1
STU00417,CS304,Computer Networks,CSE,2
STU00418,EC302,Digital Electronics,ECE,1
STU00418,EC305,Microprocessors,ECE,2
STU00418,EC305,Microprocessors,ECE,3
STU00418,EC301,Signals and Systems,ECE,4
STU00418,EC304,VLSI Design,ECE,5
STU00418,EC302,Digital Electronics,ECE,6
STU00419,ME303,Machine Design,MECH,1
STU00419,ME305,Heat Transfer,MECH,2
STU00419,ME304,Manufacturing Tech,MECH,3
STU00420,EE303,Electrical Machines,EEE,1
STU00420,EE302,Control Systems,EEE,2
STU00421,EE301,Power Systems,EEE,1
STU00421,EE304,Power Electronics,EEE,2
STU00421,EE301,Power Systems,EEE,3
STU00421,EE303,Electrical Machines,EEE,4
STU00421,EE302,Control Systems,EEE,5
STU00421,EE301,Power Systems,EEE,6
STU00422,CS302,DBMS,CSE,1
STU00422,CS301,Data Structures,CSE,2
STU00422,CS301,Data Structures,CSE,3
STU00422,CS301,Data Structures,CSE,4
STU00423,EE302,Control Systems,EEE,1
STU00423,EE304,Power Electronics,EEE,2
STU00424,EC302,Digital Electronics,ECE,1
STU00424,EC303,Communication Systems,ECE,2
STU00424,EC302,Digital Electronics,ECE,3
STU00424,EC301,Signals and Systems,ECE,4
STU00424,EC303,Communication Systems,ECE,5
STU00425,CS305,Data Warehousing and Mining,CSE,1
STU00425,CS302,DBMS,CSE,2
STU00425,CS301,Data Structures,CSE,3
STU00425,CS305,Data Warehousing and Mining,CSE,4
STU00425,CS305,Data Warehousing and Mining,CSE,5
STU00425,CS305,Data Warehousing and Mining,CSE,6
STU00426,ME303,Machine Design,MECH,1
STU00426,ME302,Fluid Mechanics,MECH,2
STU00426,ME303,Machine Design,MECH,3
STU00427,CS301,Data Structures,CSE,1
STU00427,CS303,Operating Systems,CSE,2
STU00427,CS304,Computer Networks,CSE,3
STU00428,EE303,Electrical Machines,EEE,1
STU00428,EE304,Power Electronics,EEE,2
STU00429,IT305,Mobile Computing,IT,1
STU00429,IT302,Cloud Computing,IT,2
STU00429,IT302,Cloud Computing,IT,3
STU00429,IT303,Software Engineering,IT,4
STU00429,IT301,Web Technologies,IT,5
STU00430,ME302,Fluid Mechanics,MECH,1
STU00430,ME304,Manufacturing Tech,MECH,2
STU00430,ME304,Manufacturing Tech,MECH,3
STU00431,CE305,Transportation Eng,CIVIL,1
STU00431,CE305,Transportation Eng,CIVIL,2
STU00431,CE304,Concrete Tech,CIVIL,3
STU00431,CE305,Transportation Eng,CIVIL,4
STU00432,EE301,Power Systems,EEE,1
STU00432,EE302,Control Systems,EEE,2
STU00432,EE305,Circuit Theory,EEE,3
STU00432,EE305,Circuit Theory,EEE,4
STU00433,EE305,Circuit Theory,EEE,1
STU00433,EE304,Power Electronics,EEE,2
STU00433,EE301,Power Systems,EEE,3
STU00433,EE303,Electrical Machines,EEE,4
STU00434,EE303,Electrical Machines,EEE,1
STU00434,EE301,Power Systems,EEE,2
STU00434,EE303,Electrical Machines,EEE,3
STU00435,ME303,Machine Design,MECH,1
STU00435,ME301,Thermodynamics,MECH,2
STU00435,ME301,Thermodynamics,MECH,3
STU00436,EC304,VLSI Design,ECE,1
STU00436,EC302,Digital Electronics,ECE,2
STU00436,EC304,VLSI Design,ECE,3
STU00437,CS302,DBMS,CSE,1
STU00437,CS301,Data Structures,CSE,2
STU00437,CS305,Data Warehousing and Mining,CSE,3
STU00437,CS305,Data Warehousing and Mining,CSE,4
STU00437,CS304,Computer Networks,CSE,5
STU00437,CS303,Operating Systems,CSE,6
STU00438,CE301,Structural Analysis,CIVIL,1
STU00438,CE304,Concrete Tech,CIVIL,2
STU00438,CE303,Surveying,CIVIL,3
STU00439,EE301,Power Systems,EEE,1
STU00439,EE302,Control Systems,EEE,2
STU00440,EC304,VLSI Design,ECE,1
STU00440,EC305,Microprocessors,ECE,2
STU00440,EC303,Communication Systems,ECE,3
STU00440,EC305,Microprocessors,ECE,4
STU00440,EC304,VLSI Design,ECE,5
STU00440,EC302,Digital Electronics,ECE,6
STU00441,CS305,Data Warehousing and Mining,CSE,1
STU00441,CS303,Operating Systems,CSE,2
STU00442,CS304,Computer Networks,CSE,1
STU00442,CS304,Computer Networks,CSE,2
STU00443,IT303,Software Engineering,IT,1
STU00443,IT304,Information Security,IT,2
STU00443,IT305,Mobile Computing,IT,3
STU00443,IT304,Information Security,IT,4
STU00444,CE303,Surveying,CIVIL,1
STU00444,CE304,Concrete Tech,CIVIL,2
STU00444,CE303,Surveying,CIVIL,3
STU00444,CE301,Structural Analysis,CIVIL,4
STU00444,CE301,Structural Analysis,CIVIL,5
STU00445,CE301,Structural Analysis,CIVIL,1
STU00445,CE304,Concrete Tech,CIVIL,2
STU00445,CE302,Geotechnical Eng,CIVIL,3
STU00446,ME303,Machine Design,MECH,1
STU00446,ME301,Thermodynamics,MECH,2
STU00446,ME301,Thermodynamics,MECH,3
STU00447,ME303,Machine Design,MECH,1
STU00447,ME303,Machine Design,MECH,2
STU00448,CE304,Concrete Tech,CIVIL,1
STU00448,CE302,Geotechnical Eng,CIVIL,2
STU00448,CE305,Transportation Eng,CIVIL,3
STU00448,CE301,Structural Analysis,CIVIL,4
STU00448,CE303,Surveying,CIVIL,5
STU00448,CE305,Transportation Eng,CIVIL,6
STU00449,EE301,Power Systems,EEE,1
STU00449,EE305,Circuit Theory,EEE,2
STU00449,EE304,Power Electronics,EEE,3
STU00449,EE303,Electrical Machines,EEE,4
STU00449,EE302,Control Systems,EEE,5
STU00450,EE303,Electrical Machines,EEE,1
STU00450,EE303,Electrical Machines,EEE,2
STU00450,EE302,Control Systems,EEE,3
STU00450,EE301,Power Systems,EEE,4
STU00451,EC302,Digital Electronics,ECE,1
STU00451,EC302,Digital Electronics,ECE,2
STU00452,CS302,DBMS,CSE,1
STU00452,CS301,Data Structures,CSE,2
STU00452,CS302,DBMS,CSE,3
STU00452,CS303,Operating Systems,CSE,4
STU00452,CS302,DBMS,CSE,5
STU00453,IT302,Cloud Computing,IT,1
STU00453,IT304,Information Security,IT,2
STU00453,IT305,Mobile Computing,IT,3
STU00454,CS302,DBMS,CSE,1
STU00454,CS303,Operating Systems,CSE,2
STU00454,CS302,DBMS,CSE,3
STU00454,CS305,Data Warehousing and Mining,CSE,4
STU00454,CS302,DBMS,CSE,5
STU00455,IT301,Web Technologies,IT,1
STU00455,IT301,Web Technologies,IT,2
STU00456,ME303,Machine Design,MECH,1
STU00456,ME304,Manufacturing Tech,MECH,2
STU00456,ME303,Machine Design,MECH,3
STU00457,CE305,Transportation Eng,CIVIL,1
STU00457,CE303,Surveying,CIVIL,2
STU00458,ME302,Fluid Mechanics,MECH,1
STU00458,ME305,Heat Transfer,MECH,2
STU00458,ME305,Heat Transfer,MECH,3
STU00459,CS304,Computer Networks,CSE,1
STU00459,CS303,Operating Systems,CSE,2
STU00460,IT304,Information Security,IT,1
STU00460,IT302,Cloud Computing,IT,2
STU00461,ME304,Manufacturing Tech,MECH,1
STU00461,ME305,Heat Transfer,MECH,2
STU00461,ME305,Heat Transfer,MECH,3
STU00462,CS304,Computer Networks,CSE,1
STU00462,CS301,Data Structures,CSE,2
STU00462,CS301,Data Structures,CSE,3
STU00462,CS301,Data Structures,CSE,4
STU00462,CS301,Data Structures,CSE,5
STU00462,CS302,DBMS,CSE,6
STU00463,EE301,Power Systems,EEE,1
STU00463,EE302,Control Systems,EEE,2
STU00463,EE304,Power Electronics,EEE,3
STU00463,EE301,Power Systems,EEE,4
STU00463,EE303,Electrical Machines,EEE,5
STU00463,EE302,Control Systems,EEE,6
STU00464,IT303,Software Engineering,IT,1
STU00464,IT305,Mobile Computing,IT,2
STU00464,IT301,Web Technologies,IT,3
STU00465,EC305,Microprocessors,ECE,1
STU00465,EC303,Communication Systems,ECE,2
STU00465,EC302,Digital Electronics,ECE,3
STU00466,CE302,Geotechnical Eng,CIVIL,1
STU00466,CE303,Surveying,CIVIL,2
STU00467,ME301,Thermodynamics,MECH,1
STU00467,ME304,Manufacturing Tech,MECH,2
STU00467,ME301,Thermodynamics,MECH,3
STU00468,ME301,Thermodynamics,MECH,1
STU00468,ME301,Thermodynamics,MECH,2
STU00468,ME304,Manufacturing Tech,MECH,3
STU00468,ME304,Manufacturing Tech,MECH,4
STU00469,IT301,Web Technologies,IT,1
STU00469,IT301,Web Technologies,IT,2
STU00469,IT302,Cloud Computing,IT,3
STU00469,IT302,Cloud Computing,IT,4
STU00469,IT301,Web Technologies,IT,5
STU00470,ME304,Manufacturing Tech,MECH,1
STU00470,ME303,Machine Design,MECH,2
STU00470,ME304,Manufacturing Tech,MECH,3
STU00470,ME303,Machine Design,MECH,4
STU00471,IT303,Software Engineering,IT,1
STU00471,IT303,Software Engineering,IT,2
STU00472,ME303,Machine Design,MECH,1
STU00472,ME302,Fluid Mechanics,MECH,2
STU00473,CE302,Geotechnical Eng,CIVIL,1
STU00473,CE304,Concrete Tech,CIVIL,2
STU00473,CE302,Geotechnical Eng,CIVIL,3
STU00474,EE302,Control Systems,EEE,1
STU00474,EE302,Control Systems,EEE,2
STU00474,EE301,Power Systems,EEE,3
STU00474,EE305,Circuit Theory,EEE,4
STU00475,EC302,Digital Electronics,ECE,1
STU00475,EC303,Communication Systems,ECE,2
STU00475,EC304,VLSI Design,ECE,3
STU00475,EC303,Communication Systems,ECE,4
STU00475,EC302,Digital Electronics,ECE,5
STU00475,EC305,Microprocessors,ECE,6
STU00476,CS301,Data Structures,CSE,1
STU00476,CS304,Computer Networks,CSE,2
STU00476,CS303,Operating Systems,CSE,3
STU00476,CS301,Data Structures,CSE,4
STU00476,CS302,DBMS,CSE,5
STU00476,CS302,DBMS,CSE,6
STU00477,CE305,Transportation Eng,CIVIL,1
STU00477,CE303,Surveying,CIVIL,2
STU00477,CE303,Surveying,CIVIL,3
STU00477,CE303,Surveying,CIVIL,4
STU00477,CE304,Concrete Tech,CIVIL,5
STU00477,CE302,Geotechnical Eng,CIVIL,6
STU00478,EC301,Signals and Systems,ECE,1
STU00478,EC304,VLSI Design,ECE,2
STU00478,EC301,Signals and Systems,ECE,3
STU00478,EC303,Communication Systems,ECE,4
STU00478,EC301,Signals and Systems,ECE,5
STU00478,EC302,Digital Electronics,ECE,6
STU00479,ME305,Heat Transfer,MECH,1
STU00479,ME301,Thermodynamics,MECH,2
STU00479,ME302,Fluid Mechanics,MECH,3
STU00479,ME304,Manufacturing Tech,MECH,4
STU00480,CE302,Geotechnical Eng,CIVIL,1
STU00480,CE304,Concrete Tech,CIVIL,2
STU00480,CE302,Geotechnical Eng,CIVIL,3
STU00480,CE304,Concrete Tech,CIVIL,4
STU00481,ME303,Machine Design,MECH,1
STU00481,ME305,Heat Transfer,MECH,2
STU00482,IT305,Mobile Computing,IT,1
STU00482,IT303,Software Engineering,IT,2
STU00482,IT302,Cloud Computing,IT,3
STU00483,ME304,Manufacturing Tech,MECH,1
STU00483,ME303,Machine Design,MECH,2
STU00483,ME301,Thermodynamics,MECH,3
STU00484,CE304,Concrete Tech,CIVIL,1
STU00484,CE304,Concrete Tech,CIVIL,2
STU00484,CE301,Structural Analysis,CIVIL,3
STU00484,CE305,Transportation Eng,CIVIL,4
STU00484,CE303,Surveying,CIVIL,5
STU00484,CE304,Concrete Tech,CIVIL,6
STU00485,EE304,Power Electronics,EEE,1
STU00485,EE304,Power Electronics,EEE,2
STU00485,EE301,Power Systems,EEE,3
STU00485,EE304,Power Electronics,EEE,4
STU00485,EE302,Control Systems,EEE,5
STU00486,EC305,Microprocessors,ECE,1
STU00486,EC302,Digital Electronics,ECE,2
STU00486,EC301,Signals and Systems,ECE,3
STU00487,ME304,Manufacturing Tech,MECH,1
STU00487,ME304,Manufacturing Tech,MECH,2
STU00487,ME301,Thermodynamics,MECH,3
STU00488,EC303,Communication Systems,ECE,1
STU00488,EC303,Communication Systems,ECE,2
STU00489,EE305,Circuit Theory,EEE,1
STU00489,EE303,Electrical Machines,EEE,2
STU00489,EE301,Power Systems,EEE,3
STU00489,EE302,Control Systems,EEE,4
STU00490,EE304,Power Electronics,EEE,1
STU00490,EE302,Control Systems,EEE,2
STU00490,EE303,Electrical Machines,EEE,3
STU00490,EE301,Power Systems,EEE,4
STU00490,EE305,Circuit Theory,EEE,5
STU00490,EE301,Power Systems,EEE,6
STU00491,EE302,Control Systems,EEE,1
