student_id,semester,gpa,backlogs,pass_fail,academic_status,cgpa
STU00270,6,9.12,0,PASS,EXCELLENT,8.15
STU00271,1,6.79,0,PASS,AVERAGE,6.79
STU00271,2,6.92,0,PASS,AVERAGE,6.86
STU00271,3,6.22,0,PASS,AVERAGE,6.64
STU00271,4,6.77,0,PASS,AVERAGE,6.68
STU00272,1,6.91,0,PASS,AVERAGE,6.91
STU00272,2,6.6,0,PASS,AVERAGE,6.76
STU00272,3,7.99,0,PASS,GOOD,7.17
STU00273,1,5.41,0,PASS,AVERAGE,5.41
STU00273,2,1.29,1,FAIL,AT_RISK,3.35
STU00273,3,3.83,1,FAIL,AT_RISK,3.51
STU00274,1,5.57,0,PASS,AVERAGE,5.57
STU00274,2,6.27,0,PASS,AVERAGE,5.92
STU00274,3,5.56,0,PASS,AVERAGE,5.8
STU00275,1,7.1,0,PASS,GOOD,7.1
STU00275,2,7.85,0,PASS,GOOD,7.48
STU00275,3,5.88,0,PASS,AVERAGE,6.94
STU00276,1,8.15,0,PASS,GOOD,8.15
STU00276,2,7.97,0,PASS,GOOD,8.06
STU00276,3,7.72,0,PASS,GOOD,7.95
STU00276,4,7.81,0,PASS,GOOD,7.91
STU00276,5,8.17,0,PASS,GOOD,7.96
STU00277,1,7.63,0,PASS,GOOD,7.63
STU00277,2,7.79,0,PASS,GOOD,7.71
STU00277,3,7.85,0,PASS,GOOD,7.76
STU00277,4,7.32,0,PASS,GOOD,7.65
STU00278,1,4.2,1,FAIL,AT_RISK,4.2
STU00278,2,6.13,0,PASS,AVERAGE,5.16
STU00278,3,3.53,1,PASS,AT_RISK,4.62
STU00278,4,4.37,0,PASS,AT_RISK,4.56
STU00279,1,4.76,0,PASS,AT_RISK,4.76
STU00279,2,6.57,0,PASS,AVERAGE,5.66
STU00279,3,7.15,0,PASS,GOOD,6.16
STU00280,1,7.48,0,PASS,GOOD,7.48
STU00280,2,6.59,0,PASS,AVERAGE,7.04
STU00280,3,6.9,0,PASS,AVERAGE,6.99
STU00280,4,6.64,0,PASS,AVERAGE,6.9
STU00280,5,6.66,0,PASS,AVERAGE,6.85
STU00281,1,8.11,0,PASS,GOOD,8.11
STU00281,2,9.99,0,PASS,EXCELLENT,9.05
STU00282,1,6.95,0,PASS,AVERAGE,6.95
STU00282,2,8.12,0,PASS,GOOD,7.54
STU00282,3,8.47,0,PASS,GOOD,7.85
STU00282,4,7.85,0,PASS,GOOD,7.85
STU00282,5,7.93,0,PASS,GOOD,7.86
STU00282,6,8.55,0,PASS,EXCELLENT,7.98
STU00283,1,4.38,3,FAIL,AT_RISK,4.38
STU00283,2,4.27,0,PASS,AT_RISK,4.32
STU00284,1,7.82,0,PASS,GOOD,7.82
STU00284,2,8.99,0,PASS,EXCELLENT,8.41
STU00284,3,7.87,0,PASS,GOOD,8.23
STU00284,4,8.07,0,PASS,GOOD,8.19
STU00285,1,5.24,1,PASS,AVERAGE,5.24
STU00285,2,6.83,0,PASS,AVERAGE,6.04
STU00286,1,8.46,0,PASS,GOOD,8.46
STU00286,2,7.7,0,PASS,GOOD,8.08
STU00286,3,6.87,0,PASS,AVERAGE,7.68
STU00286,4,8.64,0,PASS,EXCELLENT,7.92
STU00286,5,6.52,0,PASS,AVERAGE,7.64
STU00287,1,8.3,0,PASS,GOOD,8.3
STU00287,2,7.72,0,PASS,GOOD,8.01
STU00288,1,7.49,0,PASS,GOOD,7.49
STU00288,2,6.92,0,PASS,AVERAGE,7.2
STU00289,1,4.46,0,PASS,AT_RISK,4.46
STU00289,2,4.68,0,PASS,AT_RISK,4.57
STU00289,3,4.24,1,FAIL,AT_RISK,4.46
STU00289,4,5.45,0,PASS,AVERAGE,4.71
STU00289,5,3.24,3,FAIL,AT_RISK,4.41
STU00289,6,4.01,0,PASS,AT_RISK,4.35
STU00290,1,9.0,0,PASS,EXCELLENT,9.0
STU00290,2,7.61,0,PASS,GOOD,8.3
STU00291,1,7.3,0,PASS,GOOD,7.3
STU00291,2,8.2,0,PASS,GOOD,7.75
STU00291,3,7.18,0,PASS,GOOD,7.56
STU00292,1,4.39,0,PASS,AT_RISK,4.39
STU00292,2,5.02,0,PASS,AVERAGE,4.7
STU00293,1,6.92,0,PASS,AVERAGE,6.92
STU00293,2,7.86,0,PASS,GOOD,7.39
STU00293,3,8.47,0,PASS,GOOD,7.75
STU00294,1,6.61,0,PASS,AVERAGE,6.61
STU00294,2,8.26,0,PASS,GOOD,7.44
STU00294,3,6.67,0,PASS,AVERAGE,7.18
STU00294,4,8.64,0,PASS,EXCELLENT,7.54
STU00295,1,4.12,1,FAIL,AT_RISK,4.12
STU00295,2,3.92,0,PASS,AT_RISK,4.02
STU00295,3,4.81,0,PASS,AT_RISK,4.28
STU00295,4,4.14,0,PASS,AT_RISK,4.25
STU00295,5,5.35,1,PASS,AVERAGE,4.47
STU00296,1,7.55,0,PASS,GOOD,7.55
STU00296,2,6.0,0,PASS,AVERAGE,6.78
STU00296,3,6.06,0,PASS,AVERAGE,6.54
STU00296,4,6.39,0,PASS,AVERAGE,6.5
STU00296,5,7.1,0,PASS,GOOD,6.62
STU00296,6,5.12,0,PASS,AVERAGE,6.37
STU00297,1,7.04,0,PASS,GOOD,7.04
STU00297,2,6.14,0,PASS,AVERAGE,6.59
STU00298,1,6.52,0,PASS,AVERAGE,6.52
STU00298,2,5.72,0,PASS,AVERAGE,6.12
STU00299,1,9.75,0,PASS,EXCELLENT,9.75
STU00299,2,10.0,0,PASS,EXCELLENT,9.88
STU00299,3,8.22,0,PASS,GOOD,9.32
STU00299,4,7.44,0,PASS,GOOD,8.85
STU00300,1,7.43,0,PASS,GOOD,7.43
STU00300,2,7.3,0,PASS,GOOD,7.36
STU00301,1,8.21,0,PASS,GOOD,8.21
STU00301,2,8.5,0,PASS,EXCELLENT,8.36
STU00301,3,9.46,0,PASS,EXCELLENT,8.72
STU00301,4,9.02,0,PASS,EXCELLENT,8.8
STU00301,5,8.55,0,PASS,EXCELLENT,8.75
STU00301,6,8.41,0,PASS,GOOD,8.69
STU00302,1,7.29,0,PASS,GOOD,7.29
STU00302,2,7.48,0,PASS,GOOD,7.38
STU00302,3,9.26,0,PASS,EXCELLENT,8.01
STU00302,4,7.35,0,PASS,GOOD,7.85
STU00303,1,8.28,0,PASS,GOOD,8.28
STU00303,2,10.0,0,PASS,EXCELLENT,9.14
STU00303,3,8.75,0,PASS,EXCELLENT,9.01
STU00303,4,7.81,0,PASS,GOOD,8.71
STU00303,5,8.21,0,PASS,GOOD,8.61
STU00303,6,8.11,0,PASS,GOOD,8.53
STU00304,1,8.44,0,PASS,GOOD,8.44
STU00304,2,9.78,0,PASS,EXCELLENT,9.11
STU00304,3,7.93,0,PASS,GOOD,8.72
STU00304,4,9.19,0,PASS,EXCELLENT,8.83
STU00304,5,9.29,0,PASS,EXCELLENT,8.93
STU00305,1,7.65,0,PASS,GOOD,7.65
STU00305,2,7.76,0,PASS,GOOD,7.7
STU00305,3,8.52,0,PASS,EXCELLENT,7.98
STU00305,4,8.29,0,PASS,GOOD,8.06
STU00306,1,8.34,0,PASS,GOOD,8.34
STU00306,2,7.55,0,PASS,GOOD,7.94
STU00306,3,8.75,0,PASS,EXCELLENT,8.21
STU00306,4,8.01,0,PASS,GOOD,8.16
STU00306,5,7.53,0,PASS,GOOD,8.04
STU00306,6,7.55,0,PASS,GOOD,7.96
STU00307,1,8.92,0,PASS,EXCELLENT,8.92
STU00307,2,10.0,0,PASS,EXCELLENT,9.46
STU00307,3,10.0,0,PASS,EXCELLENT,9.64
STU00307,4,9.94,0,PASS,EXCELLENT,9.72
STU00307,5,8.5,0,PASS,EXCELLENT,9.47
STU00308,1,6.84,0,PASS,AVERAGE,6.84
STU00308,2,6.63,0,PASS,AVERAGE,6.74
STU00308,3,5.84,0,PASS,AVERAGE,6.44
STU00309,1,7.37,0,PASS,GOOD,7.37
STU00309,2,6.58,0,PASS,AVERAGE,6.98
STU00309,3,6.63,0,PASS,AVERAGE,6.86
STU00309,4,9.02,0,PASS,EXCELLENT,7.4
STU00309,5,6.64,0,PASS,AVERAGE,7.25
STU00309,6,7.01,0,PASS,GOOD,7.21
STU00310,1,3.09,1,FAIL,AT_RISK,3.09
STU00310,2,4.19,0,PASS,AT_RISK,3.64
STU00310,3,2.47,2,FAIL,AT_RISK,3.25
STU00310,4,3.47,1,FAIL,AT_RISK,3.3
STU00311,1,6.48,0,PASS,AVERAGE,6.48
STU00311,2,6.87,0,PASS,AVERAGE,6.68
STU00311,3,7.56,0,PASS,GOOD,6.97
STU00312,1,8.13,0,PASS,GOOD,8.13
STU00312,2,8.28,0,PASS,GOOD,8.2
STU00313,1,7.54,0,PASS,GOOD,7.54
STU00313,2,6.68,0,PASS,AVERAGE,7.11
STU00313,3,5.86,0,PASS,AVERAGE,6.69
STU00313,4,6.86,0,PASS,AVERAGE,6.74
STU00314,1,7.64,0,PASS,GOOD,7.64
STU00314,2,7.39,0,PASS,GOOD,7.52
STU00314,3,7.6,0,PASS,GOOD,7.54
STU00314,4,8.59,0,PASS,EXCELLENT,7.8
STU00314,5,7.31,0,PASS,GOOD,7.71
STU00315,1,8.51,0,PASS,EXCELLENT,8.51
STU00315,2,10.0,0,PASS,EXCELLENT,9.25
STU00315,3,8.07,0,PASS,GOOD,8.86
STU00316,1,8.74,0,PASS,EXCELLENT,8.74
STU00316,2,10.0,0,PASS,EXCELLENT,9.37
STU00316,3,9.28,0,PASS,EXCELLENT,9.34
STU00317,1,8.21,0,PASS,GOOD,8.21
STU00317,2,7.02,0,PASS,GOOD,7.62
STU00317,3,7.77,0,PASS,GOOD,7.67
STU00318,1,6.58,0,PASS,AVERAGE,6.58
STU00318,2,5.83,0,PASS,AVERAGE,6.2
STU00318,3,4.91,0,PASS,AT_RISK,5.77
STU00319,1,7.53,0,PASS,GOOD,7.53
STU00319,2,8.87,0,PASS,EXCELLENT,8.2
STU00320,1,7.44,0,PASS,GOOD,7.44
STU00320,2,8.47,0,PASS,GOOD,7.96
STU00321,1,7.24,0,PASS,GOOD,7.24
STU00321,2,8.16,0,PASS,GOOD,7.7
STU00321,3,8.41,0,PASS,GOOD,7.94
STU00322,1,7.29,0,PASS,GOOD,7.29
STU00322,2,8.31,0,PASS,GOOD,7.8
STU00323,1,8.55,0,PASS,EXCELLENT,8.55
STU00323,2,7.99,0,PASS,GOOD,8.27
STU00323,3,7.16,0,PASS,GOOD,7.9
STU00323,4,6.48,0,PASS,AVERAGE,7.54
STU00323,5,9.15,0,PASS,EXCELLENT,7.87
STU00323,6,7.68,0,PASS,GOOD,7.84
STU00324,1,8.05,0,PASS,GOOD,8.05
STU00324,2,6.05,0,PASS,AVERAGE,7.05
STU00324,3,7.01,0,PASS,GOOD,7.04
STU00324,4,7.91,0,PASS,GOOD,7.26
STU00324,5,5.78,0,PASS,AVERAGE,6.96
STU00325,1,6.75,0,PASS,AVERAGE,6.75
STU00325,2,6.75,0,PASS,AVERAGE,6.75
STU00325,3,5.33,0,PASS,AVERAGE,6.28
STU00326,1,7.06,0,PASS,GOOD,7.06
STU00326,2,7.64,0,PASS,GOOD,7.35
STU00326,3,7.35,0,PASS,GOOD,7.35
STU00327,1,7.49,0,PASS,GOOD,7.49
STU00327,2,6.14,0,PASS,AVERAGE,6.82
STU00327,3,7.26,0,PASS,GOOD,6.96
STU00328,1,7.79,0,PASS,GOOD,7.79
STU00328,2,9.27,0,PASS,EXCELLENT,8.53
STU00328,3,6.7,0,PASS,AVERAGE,7.92
STU00328,4,8.9,0,PASS,EXCELLENT,8.16
STU00328,5,8.04,0,PASS,GOOD,8.14
STU00329,1,7.04,0,PASS,GOOD,7.04
STU00329,2,6.46,0,PASS,AVERAGE,6.75
STU00330,1,9.47,0,PASS,EXCELLENT,9.47
STU00330,2,7.95,0,PASS,GOOD,8.71
STU00330,3,8.01,0,PASS,GOOD,8.48
STU00330,4,9.92,0,PASS,EXCELLENT,8.84
STU00331,1,8.19,0,PASS,GOOD,8.19
STU00331,2,5.01,0,PASS,AVERAGE,6.6
STU00332,1,7.49,0,PASS,GOOD,7.49
STU00332,2,8.26,0,PASS,GOOD,7.88
STU00332,3,6.15,0,PASS,AVERAGE,7.3
STU00332,4,6.39,0,PASS,AVERAGE,7.07
STU00333,1,4.27,0,PASS,AT_RISK,4.27
STU00333,2,5.64,0,PASS,AVERAGE,4.96
STU00333,3,3.16,2,FAIL,AT_RISK,4.36
STU00333,4,4.2,0,PASS,AT_RISK,4.32
STU00334,1,7.9,0,PASS,GOOD,7.9
STU00334,2,5.07,0,PASS,AVERAGE,6.48
STU00334,3,7.48,0,PASS,GOOD,6.82
STU00335,1,7.47,0,PASS,GOOD,7.47
STU00335,2,4.73,0,PASS,AT_RISK,6.1
STU00335,3,7.59,0,PASS,GOOD,6.6
STU00336,1,4.27,1,PASS,AT_RISK,4.27
STU00336,2,4.4,1,PASS,AT_RISK,4.34
STU00337,1,4.02,0,PASS,AT_RISK,4.02
STU00337,2,3.53,3,FAIL,AT_RISK,3.77
STU00337,3,4.63,0,PASS,AT_RISK,4.06
STU00338,1,6.69,0,PASS,AVERAGE,6.69
STU00338,2,2.96,2,FAIL,AT_RISK,4.82
STU00338,3,3.44,2,FAIL,AT_RISK,4.36
STU00338,4,7.15,0,PASS,GOOD,5.06
STU00338,5,4.43,0,PASS,AT_RISK,4.93
STU00338,6,5.18,0,PASS,AVERAGE,4.98
STU00339,1,8.52,0,PASS,EXCELLENT,8.52
STU00339,2,7.16,0,PASS,GOOD,7.84
STU00339,3,8.21,0,PASS,GOOD,7.96
STU00340,1,3.83,0,PASS,AT_RISK,3.83
STU00340,2,3.74,2,FAIL,AT_RISK,3.78
STU00340,3,6.5,0,PASS,AVERAGE,4.69
STU00340,4,5.58,0,PASS,AVERAGE,4.91
STU00340,5,6.49,0,PASS,AVERAGE,5.23
STU00341,1,7.72,0,PASS,GOOD,7.72
STU00341,2,9.4,0,PASS,EXCELLENT,8.56
STU00341,3,7.83,0,PASS,GOOD,8.32
STU00342,1,6.58,0,PASS,AVERAGE,6.58
STU00342,2,5.34,0,PASS,AVERAGE,5.96
STU00342,3,6.1,0,PASS,AVERAGE,6.01
STU00342,4,6.22,0,PASS,AVERAGE,6.06
STU00342,5,5.72,0,PASS,AVERAGE,5.99
STU00342,6,5.06,0,PASS,AVERAGE,5.84
STU00343,1,7.17,0,PASS,GOOD,7.17
STU00343,2,4.76,0,PASS,AT_RISK,5.96
STU00343,3,6.26,0,PASS,AVERAGE,6.06
STU00343,4,6.9,0,PASS,AVERAGE,6.27
STU00344,1,8.13,0,PASS,GOOD,8.13
STU00344,2,6.9,0,PASS,AVERAGE,7.52
STU00344,3,7.9,0,PASS,GOOD,7.64
STU00344,4,6.77,0,PASS,AVERAGE,7.43
STU00344,5,7.46,0,PASS,GOOD,7.43
STU00344,6,7.16,0,PASS,GOOD,7.39
STU00345,1,7.03,0,PASS,GOOD,7.03
STU00345,2,8.23,0,PASS,GOOD,7.63
STU00345,3,7.4,0,PASS,GOOD,7.55
STU00345,4,7.34,0,PASS,GOOD,7.5
STU00346,1,8.18,0,PASS,GOOD,8.18
STU00346,2,6.97,0,PASS,AVERAGE,7.57
STU00346,3,6.58,0,PASS,AVERAGE,7.24
STU00346,4,6.62,0,PASS,AVERAGE,7.09
STU00346,5,6.38,0,PASS,AVERAGE,6.95
STU00346,6,7.14,0,PASS,GOOD,6.98
STU00347,1,5.4,0,PASS,AVERAGE,5.4
STU00347,2,5.84,0,PASS,AVERAGE,5.62
STU00347,3,7.36,0,PASS,GOOD,6.2
STU00348,1,7.66,0,PASS,GOOD,7.66
STU00348,2,5.12,0,PASS,AVERAGE,6.39
STU00349,1,6.34,0,PASS,AVERAGE,6.34
STU00349,2,6.39,0,PASS,AVERAGE,6.36
STU00349,3,7.44,0,PASS,GOOD,6.72
STU00350,1,8.3,0,PASS,GOOD,8.3
STU00350,2,8.31,0,PASS,GOOD,8.3
STU00350,3,7.59,0,PASS,GOOD,8.07
STU00351,1,6.95,0,PASS,AVERAGE,6.95
STU00351,2,4.78,0,PASS,AT_RISK,5.86
STU00352,1,7.9,0,PASS,GOOD,7.9
STU00352,2,9.16,0,PASS,EXCELLENT,8.53
STU00353,1,7.65,0,PASS,GOOD,7.65
STU00353,2,10.0,0,PASS,EXCELLENT,8.82
STU00353,3,9.64,0,PASS,EXCELLENT,9.1
STU00353,4,7.71,0,PASS,GOOD,8.75
STU00353,5,9.99,0,PASS,EXCELLENT,9.0
STU00354,1,8.53,0,PASS,EXCELLENT,8.53
STU00354,2,6.87,0,PASS,AVERAGE,7.7
STU00354,3,6.49,0,PASS,AVERAGE,7.3
STU00354,4,9.03,0,PASS,EXCELLENT,7.73
STU00354,5,8.04,0,PASS,GOOD,7.79
STU00354,6,6.83,0,PASS,AVERAGE,7.63
STU00355,1,9.83,0,PASS,EXCELLENT,9.83
STU00355,2,8.3,0,PASS,GOOD,9.07
STU00355,3,9.04,0,PASS,EXCELLENT,9.06
STU00355,4,9.53,0,PASS,EXCELLENT,9.18
STU00356,1,8.11,0,PASS,GOOD,8.11
STU00356,2,7.34,0,PASS,GOOD,7.72
STU00357,1,5.36,0,PASS,AVERAGE,5.36
STU00357,2,6.58,0,PASS,AVERAGE,5.97
STU00358,1,7.82,0,PASS,GOOD,7.82
STU00358,2,8.07,0,PASS,GOOD,7.94
STU00358,3,9.83,0,PASS,EXCELLENT,8.57
STU00359,1,8.36,0,PASS,GOOD,8.36
STU00359,2,7.68,0,PASS,GOOD,8.02
STU00359,3,7.83,0,PASS,GOOD,7.96
STU00359,4,7.74,0,PASS,GOOD,7.9
STU00360,1,4.67,0,PASS,AT_RISK,4.67
STU00360,2,7.11,0,PASS,GOOD,5.89
STU00360,3,7.97,0,PASS,GOOD,6.58
STU00360,4,5.54,0,PASS,AVERAGE,6.32
STU00361,1,9.43,0,PASS,EXCELLENT,9.43
STU00361,2,10.0,0,PASS,EXCELLENT,9.72
STU00361,3,9.43,0,PASS,EXCELLENT,9.62
STU00361,4,8.9,0,PASS,EXCELLENT,9.44
STU00361,5,8.78,0,PASS,EXCELLENT,9.31
STU00361,6,10.0,0,PASS,EXCELLENT,9.42
STU00362,1,7.35,0,PASS,GOOD,7.35
STU00362,2,6.46,0,PASS,AVERAGE,6.9
STU00362,3,7.17,0,PASS,GOOD,6.99
STU00362,4,7.25,0,PASS,GOOD,7.06
STU00363,1,9.1,0,PASS,EXCELLENT,9.1
STU00363,2,9.7,0,PASS,EXCELLENT,9.4
STU00363,3,8.78,0,PASS,EXCELLENT,9.19
STU00364,1,7.03,0,PASS,GOOD,7.03
STU00364,2,6.31,0,PASS,AVERAGE,6.67
STU00364,3,5.6,0,PASS,AVERAGE,6.31
STU00364,4,6.46,0,PASS,AVERAGE,6.35
STU00365,1,7.47,0,PASS,GOOD,7.47
STU00365,2,8.09,0,PASS,GOOD,7.78
STU00365,3,7.73,0,PASS,GOOD,7.76
STU00365,4,7.89,0,PASS,GOOD,7.8
STU00365,5,8.96,0,PASS,EXCELLENT,8.03
STU00366,1,5.73,0,PASS,AVERAGE,5.73
STU00366,2,5.89,0,PASS,AVERAGE,5.81
STU00366,3,5.8,0,PASS,AVERAGE,5.81
STU00366,4,6.11,0,PASS,AVERAGE,5.88
STU00366,5,8.1,0,PASS,GOOD,6.33
STU00366,6,5.14,0,PASS,AVERAGE,6.13
STU00367,1,7.75,0,PASS,GOOD,7.75
STU00367,2,7.03,0,PASS,GOOD,7.39
STU00367,3,8.01,0,PASS,GOOD,7.6
STU00367,4,8.5,0,PASS,EXCELLENT,7.82
STU00368,1,6.86,0,PASS,AVERAGE,6.86
STU00368,2,6.05,0,PASS,AVERAGE,6.46
STU00369,1,6.88,0,PASS,AVERAGE,6.88
STU00369,2,7.26,0,PASS,GOOD,7.07
STU00369,3,8.63,0,PASS,EXCELLENT,7.59
STU00369,4,7.79,0,PASS,GOOD,7.64
STU00369,5,9.67,0,PASS,EXCELLENT,8.05
STU00370,1,7.76,0,PASS,GOOD,7.76
STU00370,2,9.15,0,PASS,EXCELLENT,8.46
STU00371,1,8.7,0,PASS,EXCELLENT,8.7
STU00371,2,9.42,0,PASS,EXCELLENT,9.06
STU00371,3,8.43,0,PASS,GOOD,8.85
STU00371,4,8.81,0,PASS,EXCELLENT,8.84
STU00371,5,8.21,0,PASS,GOOD,8.71
STU00371,6,8.61,0,PASS,EXCELLENT,8.7
STU00372,1,5.69,0,PASS,AVERAGE,5.69
STU00372,2,4.74,1,PASS,AT_RISK,5.22
STU00372,3,5.97,0,PASS,AVERAGE,5.47
STU00372,4,3.84,0,PASS,AT_RISK,5.06
STU00372,5,4.56,0,PASS,AT_RISK,4.96
STU00372,6,4.56,0,PASS,AT_RISK,4.89
STU00373,1,7.87,0,PASS,GOOD,7.87
STU00373,2,8.82,0,PASS,EXCELLENT,8.35
STU00374,1,8.98,0,PASS,EXCELLENT,8.98
STU00374,2,7.81,0,PASS,GOOD,8.4
STU00374,3,8.46,0,PASS,GOOD,8.42
STU00374,4,9.18,0,PASS,EXCELLENT,8.61
STU00374,5,8.19,0,PASS,GOOD,8.52
STU00374,6,9.36,0,PASS,EXCELLENT,8.66
STU00375,1,9.35,0,PASS,EXCELLENT,9.35
STU00375,2,7.45,0,PASS,GOOD,8.4
STU00376,1,5.16,0,PASS,AVERAGE,5.16
STU00376,2,4.45,0,PASS,AT_RISK,4.8
STU00376,3,2.12,3,FAIL,AT_RISK,3.91
STU00376,4,5.42,0,PASS,AVERAGE,4.29
STU00376,5,5.49,0,PASS,AVERAGE,4.53
STU00377,1,5.77,0,PASS,AVERAGE,5.77
STU00377,2,7.51,0,PASS,GOOD,6.64
STU00377,3,8.31,0,PASS,GOOD,7.2
STU00377,4,6.36,0,PASS,AVERAGE,6.99
STU00377,5,8.55,0,PASS,EXCELLENT,7.3
STU00378,1,7.18,0,PASS,GOOD,7.18
STU00378,2,7.4,0,PASS,GOOD,7.29
STU00378,3,8.13,0,PASS,GOOD,7.57
STU00378,4,8.7,0,PASS,EXCELLENT,7.85
STU00378,5,8.35,0,PASS,GOOD,7.95
STU00378,6,8.77,0,PASS,EXCELLENT,8.09
STU00379,1,6.6,0,PASS,AVERAGE,6.6
STU00379,2,8.45,0,PASS,GOOD,7.52
STU00379,3,8.43,0,PASS,GOOD,7.83
STU00379,4,5.33,0,PASS,AVERAGE,7.2
STU00379,5,9.07,0,PASS,EXCELLENT,7.58
STU00379,6,7.31,0,PASS,GOOD,7.53
STU00380,1,7.56,0,PASS,GOOD,7.56
STU00380,2,5.04,0,PASS,AVERAGE,6.3
STU00380,3,7.84,0,PASS,GOOD,6.81
STU00380,4,2.79,0,PASS,AT_RISK,5.81
STU00381,1,8.12,0,PASS,GOOD,8.12
STU00381,2,8.31,0,PASS,GOOD,8.22
STU00381,3,9.21,0,PASS,EXCELLENT,8.55
STU00381,4,8.47,0,PASS,GOOD,8.53
STU00382,1,8.93,0,PASS,EXCELLENT,8.93
STU00382,2,7.25,0,PASS,GOOD,8.09
STU00383,1,6.72,0,PASS,AVERAGE,6.72
STU00383,2,6.33,0,PASS,AVERAGE,6.52
STU00383,3,6.75,0,PASS,AVERAGE,6.6
STU00383,4,6.99,0,PASS,AVERAGE,6.7
STU00384,1,7.82,0,PASS,GOOD,7.82
STU00384,2,8.87,0,PASS,EXCELLENT,8.34
STU00384,3,8.44,0,PASS,GOOD,8.38
STU00385,1,7.52,0,PASS,GOOD,7.52
STU00385,2,8.49,0,PASS,GOOD,8.0
STU00385,3,8.9,0,PASS,EXCELLENT,8.3
STU00385,4,7.59,0,PASS,GOOD,8.12
STU00386,1,8.16,0,PASS,GOOD,8.16
STU00386,2,7.38,0,PASS,GOOD,7.77
STU00386,3,6.79,0,PASS,AVERAGE,7.44
STU00387,1,7.54,0,PASS,GOOD,7.54
STU00387,2,8.24,0,PASS,GOOD,7.89
STU00387,3,8.1,0,PASS,GOOD,7.96
STU00387,4,8.5,0,PASS,GOOD,8.09
STU00387,5,9.47,0,PASS,EXCELLENT,8.37
STU00387,6,7.48,0,PASS,GOOD,8.22
STU00388,1,8.26,0,PASS,GOOD,8.26
STU00388,2,8.64,0,PASS,EXCELLENT,8.45
STU00388,3,9.37,0,PASS,EXCELLENT,8.76
STU00388,4,7.91,0,PASS,GOOD,8.54
STU00389,1,4.86,0,PASS,AT_RISK,4.86
STU00389,2,6.67,0,PASS,AVERAGE,5.76
STU00389,3,5.89,0,PASS,AVERAGE,5.81
STU00390,1,7.56,0,PASS,GOOD,7.56
STU00390,2,6.23,0,PASS,AVERAGE,6.9
STU00390,3,6.53,0,PASS,AVERAGE,6.77
STU00390,4,7.42,0,PASS,GOOD,6.94
STU00390,5,7.26,0,PASS,GOOD,7.0
STU00391,1,8.46,0,PASS,GOOD,8.46
STU00391,2,9.26,0,PASS,EXCELLENT,8.86
STU00391,3,8.3,0,PASS,GOOD,8.67
STU00391,4,8.19,0,PASS,GOOD,8.55
STU00392,1,7.09,0,PASS,GOOD,7.09
STU00392,2,6.75,0,PASS,AVERAGE,6.92
STU00392,3,7.26,0,PASS,GOOD,7.03
STU00393,1,6.32,0,PASS,AVERAGE,6.32
STU00393,2,7.76,0,PASS,GOOD,7.04
STU00394,1,7.96,0,PASS,GOOD,7.96
STU00394,2,8.9,0,PASS,EXCELLENT,8.43
STU00395,1,7.22,0,PASS,GOOD,7.22
STU00395,2,8.89,0,PASS,EXCELLENT,8.06
STU00395,3,7.77,0,PASS,GOOD,7.96
STU00395,4,7.27,0,PASS,GOOD,7.79
STU00395,5,7.45,0,PASS,GOOD,7.72
STU00396,1,2.09,3,FAIL,AT_RISK,2.09
STU00396,2,6.04,0,PASS,AVERAGE,4.06
STU00397,1,5.93,0,PASS,AVERAGE,5.93
STU00397,2,6.18,0,PASS,AVERAGE,6.06
STU00397,3,7.76,0,PASS,GOOD,6.62
STU00397,4,8.12,0,PASS,GOOD,7.0
STU00397,5,7.28,0,PASS,GOOD,7.05
STU00398,1,9.14,0,PASS,EXCELLENT,9.14
STU00398,2,9.41,0,PASS,EXCELLENT,9.28
STU00398,3,9.06,0,PASS,EXCELLENT,9.2
STU00399,1,8.8,0,PASS,EXCELLENT,8.8
STU00399,2,7.98,0,PASS,GOOD,8.39
STU00399,3,8.3,0,PASS,GOOD,8.36
STU00400,1,9.27,0,PASS,EXCELLENT,9.27
STU00400,2,8.08,0,PASS,GOOD,8.68
STU00400,3,7.59,0,PASS,GOOD,8.31
STU00400,4,8.03,0,PASS,GOOD,8.24
STU00401,1,8.87,0,PASS,EXCELLENT,8.87
STU00401,2,8.82,0,PASS,EXCELLENT,8.84
STU00401,3,8.7,0,PASS,EXCELLENT,8.8
STU00401,4,7.7,0,PASS,GOOD,8.52
STU00401,5,9.89,0,PASS,EXCELLENT,8.8
STU00402,1,7.69,0,PASS,GOOD,7.69
STU00402,2,8.55,0,PASS,EXCELLENT,8.12
STU00402,3,7.74,0,PASS,GOOD,7.99
STU00402,4,6.71,0,PASS,AVERAGE,7.67
STU00402,5,8.08,0,PASS,GOOD,7.75
STU00403,1,2.44,2,FAIL,AT_RISK,2.44
STU00403,2,4.65,0,PASS,AT_RISK,3.54
STU00403,3,4.75,1,PASS,AT_RISK,3.95
STU00403,4,2.67,1,FAIL,AT_RISK,3.63
STU00403,5,5.06,0,PASS,AVERAGE,3.91
STU00404,1,7.66,0,PASS,GOOD,7.66
STU00404,2,7.91,0,PASS,GOOD,7.78
STU00404,3,9.01,0,PASS,EXCELLENT,8.19
STU00404,4,7.11,0,PASS,GOOD,7.92
STU00404,5,8.7,0,PASS,EXCELLENT,8.08
STU00405,1,6.77,0,PASS,AVERAGE,6.77
STU00405,2,7.73,0,PASS,GOOD,7.25
